"Data","Targa","Velocita","Limite","Multa"
2035-04-21,"FS092FL",73,50,148
2035-04-22,"MI970QO",92,70,148
2035-04-23,"WQ439YF",96,70,148
2035-04-24,"PE444BX",121,90,148
2035-04-25,"CH831PV",100,90,36
2035-04-26,"VX550BA",59,90,0
2035-04-27,"NM700RJ",82,90,0
2035-04-28,"WQ433ZK",102,130,0
2035-04-29,"NC834RO",108,130,0
2035-04-30,"VO330ZW",132,130,36
2035-05-01,"NN312LC",45,110,0
2035-05-02,"QN326MV",51,110,0
2035-05-03,"IR516TP",94,130,0
2035-05-04,"SA155LB",84,110,0
2035-05-05,"PI625ZA",114,50,500
2035-05-06,"UT760QB",100,90,36
2035-05-07,"VJ436AE",105,110,0
2035-05-08,"WJ852FP",54,50,36
2035-05-09,"UK980OA",125,130,0
2035-05-10,"DI848BU",75,70,36
2035-05-11,"UL286HO",141,130,148
2035-05-12,"LX583NH",128,90,148
2035-05-13,"CT036QG",131,130,36
2035-05-14,"NC937EB",53,130,0
2035-05-15,"VC138RB",121,90,148
2035-05-16,"VC950VL",83,130,0
2035-05-17,"MW769OR",41,110,0
2035-05-18,"NJ138OS",79,110,0
2035-05-19,"RC586OT",90,50,148
2035-05-20,"JB310HP",137,130,36
2035-05-21,"TL762KL",83,110,0
2035-05-22,"XX783LT",95,90,36
2035-05-23,"JU980BW",102,50,370
2035-05-24,"RQ312GP",149,50,500
2035-05-25,"YW032FT",55,110,0
2035-05-26,"PH417DW",57,50,36
2035-05-27,"ML287LA",87,50,148
2035-05-28,"LD755YM",53,90,0
2035-05-29,"ZU071UR",106,110,0
2035-05-30,"UN237FG",142,130,148
2035-05-31,"ZM213YL",81,90,0
2035-06-01,"XE177CO",55,50,36
2035-06-02,"IU804DF",78,90,0
2035-06-03,"JN980GM",126,50,500
2035-06-04,"ZR506OU",114,50,500
2035-06-05,"TC900UE",97,70,148
2035-06-06,"ZL544PG",89,90,0
2035-06-07,"JL527EQ",104,50,370
2035-06-08,"BW761QQ",98,110,0
2035-06-09,"FK384GE",122,50,500
2035-06-10,"YO919FA",70,90,0
2035-06-11,"XW931ZW",54,130,0
2035-06-12,"BS679FL",94,70,148
2035-06-13,"MX097QS",150,70,500
2035-06-14,"OY848EW",132,90,370
2035-06-15,"RS919ZA",120,50,500
2035-06-16,"RB373EL",141,90,370
2035-06-17,"KE157YU",57,130,0
2035-06-18,"GG268VF",47,50,0
2035-06-19,"NZ863FM",82,90,0
2035-06-20,"XM262BY",137,70,500
2035-06-21,"RM663VC",62,130,0
2035-06-22,"FS541FB",58,50,36
2035-06-23,"BJ613GD",96,110,0
2035-06-24,"PQ008AO",45,130,0
2035-06-25,"RN729UD",86,70,148
2035-06-26,"VK752XR",97,130,0
2035-06-27,"XV925VD",146,90,370
2035-06-28,"IV362RR",144,90,370
2035-06-29,"IE981ZF",77,130,0
2035-06-30,"AH031RI",68,130,0
2035-07-01,"YF592TN",110,50,370
2035-07-02,"BX896XO",98,130,0
2035-07-03,"RJ127DQ",55,110,0
2035-07-04,"ZN328WD",90,110,0
2035-07-05,"FJ877SA",82,50,148
2035-07-06,"RA580WC",50,110,0
2035-07-07,"CC464XE",138,50,500
2035-07-08,"QD028GL",47,110,0
2035-07-09,"BO983XR",121,90,148
2035-07-10,"BH178VR",71,70,36
2035-07-11,"FJ195HK",146,50,500
2035-07-12,"FZ789VK",140,90,370
2035-07-13,"NH183AB",108,70,148
2035-07-14,"AQ799WP",104,90,148
2035-07-15,"ZQ238ZG",89,110,0
2035-07-16,"YK674RS",140,50,500
2035-07-17,"DF400VP",107,90,148
2035-07-18,"ZU571MI",125,110,148
2035-07-19,"TX658OS",72,70,36
2035-07-20,"MA226XN",143,50,500
2035-07-21,"OF148LQ",49,110,0
2035-07-22,"KE343DB",127,110,148
2035-07-23,"GB401BX",113,110,36
2035-07-24,"YY800VY",138,130,36
2035-07-25,"WJ375LC",61,70,0
2035-07-26,"ZF459SI",51,90,0
2035-07-27,"VZ782VS",119,70,370
2035-07-28,"LG227IA",52,50,36
2035-07-29,"YE126VR",135,130,36
2035-07-30,"DL808YO",71,50,148
2035-07-31,"CA768LB",102,130,0
2035-08-01,"QV327RD",60,130,0
2035-08-02,"FJ510GS",114,110,36
2035-08-03,"BD994VG",79,50,148
2035-08-04,"FI013BG",133,70,500
2035-08-05,"ON758ZW",70,50,148
2035-08-06,"NV854CD",68,70,0
2035-08-07,"HV589LV",86,50,148
2035-08-08,"CU717GR",72,110,0
2035-08-09,"WZ488ZK",127,130,0
2035-08-10,"HN242YD",145,130,148
2035-08-11,"HD419OC",142,90,370
2035-08-12,"FY021VM",139,110,148
2035-08-13,"ZL665RG",79,90,0
2035-08-14,"TJ288XP",148,50,500
2035-08-15,"KJ284BY",139,130,36
2035-08-16,"VA399GV",112,50,500
2035-08-17,"DC748RM",120,130,0
2035-08-18,"KX830IW",130,110,148
2035-08-19,"YX207ZU",82,50,148
2035-08-20,"TH457TN",93,90,36
2035-08-21,"XW854ES",45,50,0
2035-08-22,"WC371GJ",139,90,370
2035-08-23,"ZO680PD",106,110,0
2035-08-24,"DW487LM",58,50,36
2035-08-25,"QN731ZJ",107,50,370
2035-08-26,"DQ531VE",94,110,0
2035-08-27,"TJ487PK",40,110,0
2035-08-28,"CV139AO",116,110,36
2035-08-29,"AD900KD",62,70,0
2035-08-30,"OE636PX",80,110,0
2035-08-31,"PM238DY",86,110,0
2035-09-01,"BC770KG",146,50,500
2035-09-02,"RP925SH",79,70,36
2035-09-03,"TL237NK",70,110,0
2035-09-04,"KQ997WR",58,90,0
2035-09-05,"YV590PB",145,110,148
2035-09-06,"AM036RO",48,70,0
2035-09-07,"MZ306AZ",113,130,0
2035-09-08,"AN258QB",84,70,148
2035-09-09,"TL594ZG",77,70,36
2035-09-10,"ZR733FK",75,110,0
2035-09-11,"CN479LG",58,130,0
2035-09-12,"TH228YT",55,90,0
2035-09-13,"LS008NK",100,110,0
2035-09-14,"PS496UA",66,110,0
2035-09-15,"AV316QC",80,90,0
2035-09-16,"WO915SD",134,130,36
2035-09-17,"BX350XL",61,90,0
2035-09-18,"DU963XH",74,90,0
2035-09-19,"ZS388HQ",133,110,148
2035-09-20,"VB115AG",132,70,500
2035-09-21,"EZ926LG",144,130,148
2035-09-22,"SM316PE",66,110,0
2035-09-23,"CS271KD",131,50,500
2035-09-24,"BC813XT",117,70,370
2035-09-25,"HR518HA",131,90,370
2035-09-26,"TI903DL",128,130,0
2035-09-27,"ZZ725IV",132,130,36
2035-09-28,"JU893WZ",49,90,0
2035-09-29,"YZ011EA",105,90,148
2035-09-30,"WJ459NC",91,110,0
2035-10-01,"EV158FX",128,70,370
2035-10-02,"SP848CG",62,110,0
2035-10-03,"EP239ZH",83,130,0
2035-10-04,"VA301YT",138,130,36
2035-10-05,"DA943XR",134,130,36
2035-10-06,"OD291KX",85,50,148
2035-10-07,"CZ763UO",67,50,148
2035-10-08,"OW433IN",125,50,500
2035-10-09,"GD426PX",131,50,500
2035-10-10,"OU698MA",74,70,36
2035-10-11,"YN973ZI",99,90,36
2035-10-12,"XF073JI",108,110,0
2035-10-13,"VY866FX",118,70,370
2035-10-14,"BI537QU",115,70,370
2035-10-15,"KL251DR",75,50,148
2035-10-16,"HR951HT",86,50,148
2035-10-17,"TK251WO",131,70,500
2035-10-18,"BD289UO",89,50,148
2035-10-19,"RJ682UG",88,130,0
2035-10-20,"VG798PM",105,50,370
2035-10-21,"SO200XL",112,130,0
2035-10-22,"NX629KJ",76,130,0
2035-10-23,"JK742EL",123,50,500
2035-10-24,"CD430AF",60,130,0
2035-10-25,"BA888CV",66,70,0
2035-10-26,"FN425HA",135,90,370
2035-10-27,"US028JP",114,110,36
2035-10-28,"KZ570SR",128,70,370
2035-10-29,"LH064NY",43,70,0
2035-10-30,"RG788KR",112,110,36
2035-10-31,"GH982DU",91,110,0
2035-11-01,"MP144TG",124,110,148
2035-11-02,"MS247OL",137,90,370
2035-11-03,"KK351CW",81,50,148
2035-11-04,"XV207KZ",130,50,500
2035-11-05,"MM730LL",78,70,36
2035-11-06,"UM502JR",61,110,0
2035-11-07,"NN184JW",75,50,148
2035-11-08,"JW072NN",43,90,0
2035-11-09,"PY251ST",71,70,36
2035-11-10,"MB333DK",51,130,0
2035-11-11,"UP995ZH",73,110,0
2035-11-12,"AZ554EJ",56,130,0
2035-11-13,"YC341SS",92,130,0
2035-11-14,"GX541AQ",46,130,0
2035-11-15,"CP362MK",123,50,500
2035-11-16,"PD137EJ",73,50,148
2035-11-17,"JE717TI",48,110,0
2035-11-18,"QO816OU",113,50,500
2035-11-19,"AD434HG",116,90,148
2035-11-20,"DL856LG",43,50,0
2035-11-21,"YA345NG",131,110,148
2035-11-22,"ZU213PG",150,130,148
2035-11-23,"VQ242VV",66,70,0
2035-11-24,"BX802UJ",55,130,0
2035-11-25,"BA230CT",112,130,0
2035-11-26,"EE510ZO",109,110,0
2035-11-27,"EQ620HO",42,110,0
2035-11-28,"SI950DI",130,50,500
2035-11-29,"VT919RC",135,90,370
2035-11-30,"NA176NJ",149,90,370
2035-12-01,"GU756UA",75,70,36
2035-12-02,"BI708YI",87,90,0
2035-12-03,"NS559TF",63,110,0
2035-12-04,"DT326AC",148,110,148
2035-12-05,"LK335BS",140,90,370
2035-12-06,"HN797VV",138,50,500
2035-12-07,"PT062OH",144,70,500
2035-12-08,"SD790PK",141,90,370
2035-12-09,"AK180GU",133,90,370
2035-12-10,"TJ891GA",148,70,500
2035-12-11,"VL261XF",111,110,36
2035-12-12,"OS041RD",65,110,0
2035-12-13,"KS450VE",62,130,0
2035-12-14,"RZ912UW",50,130,0
2035-12-15,"QM140DH",62,50,148
2035-12-16,"CM604HB",98,50,370
2035-12-17,"XM258OH",67,130,0
2035-12-18,"DI657YY",128,50,500
2035-12-19,"AT964RT",129,130,0
2035-12-20,"MC942ZX",116,110,36
2035-12-21,"QJ090EI",60,70,0
2035-12-22,"UC992MJ",72,130,0
2035-12-23,"PT995IO",111,110,36
2035-12-24,"UK484BL",99,110,0
2035-12-25,"XR092KK",146,130,148
2035-12-26,"FA377AQ",119,110,36
2035-12-27,"XO191BG",115,90,148
2035-12-28,"GU754IR",90,70,148
2035-12-29,"GZ869VR",92,50,370
2035-12-30,"VV473NN",121,110,148
2035-12-31,"UP846GA",84,110,0
2036-01-01,"YF194TT",50,130,0
2036-01-02,"TN891YE",116,130,0
2036-01-03,"NE576SN",63,110,0
2036-01-04,"OU567TR",62,50,148
2036-01-05,"ER893FV",46,130,0
2036-01-06,"PO434GK",63,50,148
2036-01-07,"AH310GQ",111,70,370
2036-01-08,"JN419UG",54,50,36
2036-01-09,"OM359EW",60,50,36
2036-01-10,"XP256RF",133,50,500
2036-01-11,"SY652XU",109,130,0
2036-01-12,"UY654MI",56,110,0
2036-01-13,"UG086KV",148,90,370
2036-01-14,"DK955BG",80,70,36
2036-01-15,"OH218UV",42,70,0
2036-01-16,"UM342UT",109,70,148
2036-01-17,"RT897ET",67,130,0
2036-01-18,"IO123UA",121,110,148
2036-01-19,"UT655DT",47,130,0
2036-01-20,"AB630JY",110,90,148
2036-01-21,"AL327LE",127,50,500
2036-01-22,"HI613JJ",100,70,148
2036-01-23,"UJ974EG",81,130,0
2036-01-24,"QC883ZN",46,130,0
2036-01-25,"CB848PB",57,70,0
2036-01-26,"RI126ZD",84,110,0
2036-01-27,"XE916QX",79,110,0
2036-01-28,"SJ354LY",85,110,0
2036-01-29,"VX294WY",111,90,148
2036-01-30,"EX414NZ",126,50,500
2036-01-31,"DC848ZI",136,130,36
2036-02-01,"HD118PP",70,110,0
2036-02-02,"PH886RC",72,70,36
2036-02-03,"DR523UM",95,110,0
2036-02-04,"JS516HU",127,50,500
2036-02-05,"MO977LU",126,110,148
2036-02-06,"YF437GA",81,130,0
2036-02-07,"UR042DH",77,50,148
2036-02-08,"PO802DE",48,110,0
2036-02-09,"SA268VU",56,130,0
2036-02-10,"UJ387WL",145,70,500
2036-02-11,"GC624IG",43,90,0
2036-02-12,"YS801LN",117,50,500
2036-02-13,"XF880QG",62,50,148
2036-02-14,"FO832RA",139,90,370
2036-02-15,"YH108PJ",102,70,148
2036-02-16,"SG753BY",142,70,500
2036-02-17,"CH792KM",109,50,370
2036-02-18,"HT150UW",146,110,148
2036-02-19,"RC391JA",91,70,148
2036-02-20,"NP066AC",146,70,500
2036-02-21,"RX556YN",126,130,0
2036-02-22,"JZ932HU",118,90,148
2036-02-23,"OO704HQ",121,50,500
2036-02-24,"LQ408HD",73,110,0
2036-02-25,"SI545XU",45,70,0
2036-02-26,"LG783PK",70,90,0
2036-02-27,"OH062CS",78,90,0
2036-02-28,"YV991YY",105,90,148
2036-02-29,"LJ379EB",47,90,0
2036-03-01,"FN003QO",106,110,0
2036-03-02,"LG783PN",129,70,370
2036-03-03,"BV359GL",65,70,0
2036-03-04,"KM965AJ",41,110,0
2036-03-05,"SS114GM",95,90,36
2036-03-06,"NN833FU",76,130,0
2036-03-07,"LG639ME",58,130,0
2036-03-08,"RV888IF",115,50,500
2036-03-09,"RM176JT",100,70,148
2036-03-10,"VA944PW",59,50,36
2036-03-11,"QN407AO",106,90,148
2036-03-12,"XI332DC",95,130,0
2036-03-13,"UZ203JW",67,110,0
2036-03-14,"IV150MN",42,70,0
2036-03-15,"SX468MG",76,130,0
2036-03-16,"CC717EU",109,130,0
2036-03-17,"RF218IX",41,130,0
2036-03-18,"QV408UW",108,110,0
2036-03-19,"XY239RC",131,90,370
2036-03-20,"KX805PY",53,90,0
2036-03-21,"HS698JL",45,130,0
2036-03-22,"OI707WN",133,90,370
2036-03-23,"OJ611HJ",48,110,0
2036-03-24,"WQ293QI",79,90,0
2036-03-25,"HF627EN",86,50,148
2036-03-26,"ZL860KR",124,90,148
2036-03-27,"QR841ZV",100,130,0
2036-03-28,"YC999DG",105,70,148
2036-03-29,"GU912BY",75,110,0
2036-03-30,"VY707WN",129,130,0
2036-03-31,"LD010JM",53,130,0
2036-04-01,"RC818SQ",95,110,0
2036-04-02,"FB732ID",122,110,148
2036-04-03,"RP577MZ",105,130,0
2036-04-04,"TN271XJ",66,110,0
2036-04-05,"RM968MA",86,70,148
2036-04-06,"VY246LB",93,110,0
2036-04-07,"NR757IS",53,50,36
2036-04-08,"NF190XV",62,130,0
2036-04-09,"FO569UG",84,50,148
2036-04-10,"CD449VW",113,110,36
2036-04-11,"BU157CO",49,130,0
2036-04-12,"HB906XP",60,110,0
2036-04-13,"LD052HI",112,90,148
2036-04-14,"TP060FH",98,110,0
2036-04-15,"YK123NC",120,90,148
2036-04-16,"VX910DD",52,110,0
2036-04-17,"RA458MA",144,90,370
2036-04-18,"AJ973UH",51,110,0
2036-04-19,"YO172NM",68,70,0
2036-04-20,"HC825JJ",115,90,148
2036-04-21,"FT459JX",86,90,0
2036-04-22,"XZ876PF",147,90,370
2036-04-23,"TS132BX",50,50,0
2036-04-24,"UA931IC",65,50,148
2036-04-25,"RM710YX",102,50,370
2036-04-26,"JK378XW",147,90,370
2036-04-27,"UC135IH",84,50,148
2036-04-28,"EF317QL",114,50,500
2036-04-29,"MS475WU",100,90,36
2036-04-30,"IH492LV",113,90,148
2036-05-01,"NM575UU",149,70,500
2036-05-02,"NS616CV",54,50,36
2036-05-03,"WX090RR",129,90,148
2036-05-04,"BL922ZW",59,110,0
2036-05-05,"LI147AR",62,90,0
2036-05-06,"JM033DF",101,110,0
2036-05-07,"IX203IS",82,70,148
2036-05-08,"JA218NP",116,50,500
2036-05-09,"JI858SZ",108,70,148
2036-05-10,"YX197WA",133,130,36
2036-05-11,"JO494SK",94,90,36
2036-05-12,"ZJ251BM",84,130,0
2036-05-13,"GU623JM",130,50,500
2036-05-14,"QZ240OX",126,110,148
2036-05-15,"QU048YA",65,130,0
2036-05-16,"IE583VF",96,110,0
2036-05-17,"WE408BU",56,70,0
2036-05-18,"FW280BF",132,110,148
2036-05-19,"CF879HG",102,70,148
2036-05-20,"DZ660XC",107,90,148
2036-05-21,"GC129MV",109,110,0
2036-05-22,"DS272BB",94,130,0
2036-05-23,"DT062FL",52,90,0
2036-05-24,"WZ549DI",52,90,0
2036-05-25,"MF724VK",149,70,500
2036-05-26,"AY295UY",127,90,148
2036-05-27,"GK671MZ",70,50,148
2036-05-28,"RF789JF",132,110,148
2036-05-29,"HW114BT",138,70,500
2036-05-30,"NS588KC",88,70,148
2036-05-31,"EL547DN",107,90,148
2036-06-01,"AX364GX",135,130,36
2036-06-02,"CW746ZH",86,90,0
2036-06-03,"GN274BS",41,130,0
2036-06-04,"AR139BL",133,50,500
2036-06-05,"GH510WL",132,90,370
2036-06-06,"HQ485SL",150,130,148
2036-06-07,"PH231IK",107,110,0
2036-06-08,"MH854XV",101,90,148
2036-06-09,"BA535GL",127,70,370
2036-06-10,"VF166ZD",120,50,500
2036-06-11,"MI103XS",73,110,0
2036-06-12,"ZX926TE",57,90,0
2036-06-13,"YE254RW",113,130,0
2036-06-14,"PU519ID",116,90,148
2036-06-15,"MF309BC",102,90,148
2036-06-16,"GG827JV",78,130,0
2036-06-17,"AB369PK",135,110,148
2036-06-18,"GY383CC",146,130,148
2036-06-19,"NE755JE",146,130,148
2036-06-20,"WI353ZB",43,130,0
2036-06-21,"AL097UJ",94,70,148
2036-06-22,"BP439CZ",41,70,0
2036-06-23,"MX324OB",110,130,0
2036-06-24,"PW595LX",121,130,0
2036-06-25,"MN636EV",87,70,148
2036-06-26,"CF321TX",78,90,0
2036-06-27,"XB062XU",80,110,0
2036-06-28,"QH480CD",107,70,148
2036-06-29,"SW653VS",81,90,0
2036-06-30,"YM799RU",138,70,500
2036-07-01,"TI450ZI",47,110,0
2036-07-02,"TI474LT",116,110,36
2036-07-03,"XE940PP",76,70,36
2036-07-04,"CE573QK",68,110,0
2036-07-05,"NP950OV",67,90,0
2036-07-06,"KP021VM",47,110,0
2036-07-07,"DE918OB",60,110,0
2036-07-08,"UQ768NT",140,130,36
2036-07-09,"RG787CC",99,90,36
2036-07-10,"ZM867PF",42,50,0
2036-07-11,"TX199SJ",43,110,0
2036-07-12,"WJ545IJ",116,130,0
2036-07-13,"NP144FP",94,70,148
2036-07-14,"MV314TD",113,70,370
2036-07-15,"VE129PJ",41,90,0
2036-07-16,"DP680BZ",49,90,0
2036-07-17,"YE182LH",147,90,370
2036-07-18,"GK605DO",59,70,0
2036-07-19,"XD907ZJ",91,50,370
2036-07-20,"CY875GI",60,90,0
2036-07-21,"HI980MS",112,130,0
2036-07-22,"WY175LO",66,50,148
2036-07-23,"WI146JN",98,70,148
2036-07-24,"BT866QJ",125,90,148
2036-07-25,"QH673EZ",55,110,0
2036-07-26,"KQ351MZ",121,70,370
2036-07-27,"GA406EV",147,110,148
2036-07-28,"UV983XT",102,90,148
2036-07-29,"QZ219QO",126,90,148
2036-07-30,"BI260FD",78,70,36
2036-07-31,"UT026IQ",93,90,36
2036-08-01,"FN482WP",138,110,148
2036-08-02,"VU634JX",135,90,370
2036-08-03,"LQ893SB",143,50,500
2036-08-04,"MK070VI",117,90,148
2036-08-05,"LR639GH",88,110,0
2036-08-06,"MF920QW",86,50,148
2036-08-07,"AV622TY",125,130,0
2036-08-08,"HN173MP",76,110,0
2036-08-09,"HC788UE",136,110,148
2036-08-10,"DH529OJ",89,130,0
2036-08-11,"YO246SB",53,70,0
2036-08-12,"IC121OG",127,110,148
2036-08-13,"DG146ZC",135,130,36
2036-08-14,"AS888ED",136,130,36
2036-08-15,"OA295DN",127,130,0
2036-08-16,"PN111XD",107,90,148
2036-08-17,"SZ649JB",113,70,370
2036-08-18,"PX862SI",121,50,500
2036-08-19,"SM084UZ",93,110,0
2036-08-20,"VR076EN",114,50,500
2036-08-21,"MT869NU",127,110,148
2036-08-22,"VF233SW",65,130,0
2036-08-23,"EF601LS",98,70,148
2036-08-24,"WU896BB",46,130,0
2036-08-25,"KF825LL",49,110,0
2036-08-26,"JF629HN",104,90,148
2036-08-27,"YV043IS",136,70,500
2036-08-28,"WE958DF",135,130,36
2036-08-29,"PB276WF",83,50,148
2036-08-30,"VK935HZ",94,50,370
2036-08-31,"JA201BO",52,130,0
2036-09-01,"LH424OF",143,50,500
2036-09-02,"MQ805MR",147,70,500
2036-09-03,"ZZ717CK",114,50,500
2036-09-04,"OO484MZ",66,130,0
2036-09-05,"ZL705CL",94,130,0
2036-09-06,"LH304SR",51,130,0
2036-09-07,"SP736WL",95,50,370
2036-09-08,"CN740MF",101,90,148
2036-09-09,"WV822TT",57,130,0
2036-09-10,"XH471BA",57,50,36
2036-09-11,"DS265MX",142,110,148
2036-09-12,"GZ342BF",48,90,0
2036-09-13,"EW806OU",138,110,148
2036-09-14,"QP422OQ",136,110,148
2036-09-15,"AV944LR",68,110,0
2036-09-16,"DE537OA",45,130,0
2036-09-17,"QU911YJ",129,130,0
2036-09-18,"RO531XZ",88,50,148
2036-09-19,"LG318CT",122,70,370
2036-09-20,"TB493TL",129,50,500
2036-09-21,"IJ820SG",67,70,0
2036-09-22,"BA928HD",42,50,0
2036-09-23,"LX461VO",82,110,0
2036-09-24,"ZO187FX",121,50,500
2036-09-25,"CP048YQ",68,50,148
2036-09-26,"EL190VZ",83,110,0
2036-09-27,"VI997BD",121,70,370
2036-09-28,"ZA327ET",85,130,0
2036-09-29,"AY653NR",136,110,148
2036-09-30,"FO871DH",54,90,0
2036-10-01,"IE158PK",123,70,370
2036-10-02,"NY274JI",69,90,0
2036-10-03,"UH412GN",99,110,0
2036-10-04,"NG206HZ",64,130,0
2036-10-05,"QV877TZ",41,90,0
2036-10-06,"VP386LT",87,90,0
2036-10-07,"HP511AC",117,50,500
2036-10-08,"RQ075RD",60,90,0
2036-10-09,"YW437CJ",44,50,0
2036-10-10,"KG081QV",101,90,148
2036-10-11,"TC968OW",115,50,500
2036-10-12,"TG866XZ",51,50,36
2036-10-13,"IZ365HD",114,110,36
2036-10-14,"ZF582EZ",44,70,0
2036-10-15,"EZ208MN",122,90,148
2036-10-16,"JB919VH",112,130,0
2036-10-17,"TG583UX",58,130,0
2036-10-18,"DC210TE",98,90,36
2036-10-19,"RW070KH",148,130,148
2036-10-20,"CW805HO",60,70,0
2036-10-21,"TF666WC",90,70,148
2036-10-22,"KE061UX",137,70,500
2036-10-23,"UE859UA",139,50,500
2036-10-24,"HY345DN",127,90,148
2036-10-25,"CM886LT",96,70,148
2036-10-26,"QZ191XB",117,110,36
2036-10-27,"BA323JE",115,50,500
2036-10-28,"SS310LF",134,130,36
2036-10-29,"WL501OO",53,50,36
2036-10-30,"CV516IU",142,130,148
2036-10-31,"SU509CQ",76,70,36
2036-11-01,"WH521ZL",71,90,0
2036-11-02,"JB773ZA",76,110,0
2036-11-03,"TQ058LW",101,130,0
2036-11-04,"XR758AO",100,90,36
2036-11-05,"MY570OF",97,70,148
2036-11-06,"QA744FN",99,110,0
2036-11-07,"RI779OG",78,50,148
2036-11-08,"TY756TI",111,110,36
2036-11-09,"OE189SV",88,110,0
2036-11-10,"ZI397RK",49,110,0
2036-11-11,"BX194YH",61,110,0
2036-11-12,"CN167AR",63,70,0
2036-11-13,"FI998HB",83,50,148
2036-11-14,"FW461EY",80,50,148
2036-11-15,"RI570KE",71,90,0
2036-11-16,"IN328UA",72,110,0
2036-11-17,"EK409EE",127,130,0
2036-11-18,"NQ648KW",109,70,148
2036-11-19,"RL966JR",40,70,0
2036-11-20,"UO591ZV",91,130,0
2036-11-21,"RP610WB",121,110,148
2036-11-22,"CI684UL",90,70,148
2036-11-23,"UJ159VZ",52,50,36
2036-11-24,"DV784RM",65,70,0
2036-11-25,"QK571ZJ",76,110,0
2036-11-26,"PM013UQ",87,110,0
2036-11-27,"LK240BD",79,90,0
2036-11-28,"VA433RO",106,50,370
2036-11-29,"SU099TE",149,50,500
2036-11-30,"KH588AG",101,110,0
2036-12-01,"QG819WE",63,70,0
2036-12-02,"KU218RC",117,90,148
2036-12-03,"QA281BR",66,90,0
2036-12-04,"VZ396CH",122,50,500
2036-12-05,"CI586MO",119,130,0
2036-12-06,"JT514KO",140,110,148
2036-12-07,"LP189IN",97,90,36
2036-12-08,"YF889HC",121,90,148
2036-12-09,"NT064UP",44,50,0
2036-12-10,"OJ006ZQ",146,90,370
2036-12-11,"RR488BO",59,50,36
2036-12-12,"WP261KK",43,110,0
2036-12-13,"BK468YH",42,110,0
2036-12-14,"JH111QI",101,70,148
2036-12-15,"JU179CK",110,130,0
2036-12-16,"XG948AQ",66,130,0
2036-12-17,"RU584JA",136,50,500
2036-12-18,"KZ973LG",53,70,0
2036-12-19,"LC140OE",77,90,0
2036-12-20,"EO585AO",105,50,370
2036-12-21,"EY822DK",59,90,0
2036-12-22,"IF625BB",103,90,148
2036-12-23,"CC222UM",48,70,0
2036-12-24,"KB376OB",60,50,36
2036-12-25,"ZF356XW",138,90,370
2036-12-26,"UQ490KP",128,110,148
2036-12-27,"NS973RP",67,110,0
2036-12-28,"QB750PN",138,50,500
2036-12-29,"MD888WE",81,110,0
2036-12-30,"LJ447CE",55,70,0
2036-12-31,"NY321YW",48,50,0
2037-01-01,"UG710HF",52,90,0
2037-01-02,"JT646UU",87,50,148
2037-01-03,"UO261MU",125,50,500
2037-01-04,"EZ871AI",42,90,0
2037-01-05,"XG081NH",69,110,0
2037-01-06,"RE093EJ",116,130,0
2037-01-07,"JI564XA",99,110,0
2037-01-08,"VX647LT",47,110,0
2037-01-09,"HV520AT",64,90,0
2037-01-10,"WW546BE",76,110,0
2037-01-11,"IK731FO",49,110,0
2037-01-12,"EJ248XP",134,90,370
2037-01-13,"HS389CX",115,50,500
2037-01-14,"ZY912RI",135,70,500
2037-01-15,"PP052XS",52,130,0
2037-01-16,"AB342BW",118,110,36
2037-01-17,"RD532CW",86,90,0
2037-01-18,"LK244JU",110,130,0
2037-01-19,"JH886FS",60,110,0
2037-01-20,"PX140EV",141,50,500
2037-01-21,"AW226WM",140,70,500
2037-01-22,"MB825LQ",136,50,500
2037-01-23,"SC974MG",73,130,0
2037-01-24,"SB780II",60,110,0
2037-01-25,"SZ582VR",92,110,0
2037-01-26,"ZA335NU",91,110,0
2037-01-27,"VZ228JO",40,110,0
2037-01-28,"BY454BC",99,50,370
2037-01-29,"MQ727CC",116,90,148
2037-01-30,"LX672IR",67,110,0
2037-01-31,"MR361TS",50,90,0
2037-02-01,"LG265JS",139,70,500
2037-02-02,"ZU483UD",146,110,148
2037-02-03,"HE176ID",62,50,148
2037-02-04,"MU060MV",109,90,148
2037-02-05,"YI121TO",58,50,36
2037-02-06,"RZ550PO",143,50,500
2037-02-07,"OM176VL",146,110,148
2037-02-08,"CY922NZ",143,110,148
2037-02-09,"WC601SK",131,50,500
2037-02-10,"HO742RT",136,90,370
2037-02-11,"ER061ZX",55,70,0
2037-02-12,"LK901ID",119,50,500
2037-02-13,"UC841UE",44,50,0
2037-02-14,"YM117XG",109,70,148
2037-02-15,"XA298DF",73,130,0
2037-02-16,"DF742DZ",130,130,0
2037-02-17,"VW378HY",61,70,0
2037-02-18,"GT501FB",101,70,148
2037-02-19,"HK779PU",102,130,0
2037-02-20,"JL020GI",149,130,148
2037-02-21,"CQ768GO",141,90,370
2037-02-22,"KI548QC",118,90,148
2037-02-23,"VP418OV",106,50,370
2037-02-24,"II132FC",106,130,0
2037-02-25,"CG005VO",82,50,148
2037-02-26,"RH826PB",90,90,0
2037-02-27,"FX771JF",94,130,0
2037-02-28,"QW538HG",66,130,0
2037-03-01,"OF328WB",84,110,0
2037-03-02,"PY598WM",115,90,148
2037-03-03,"BJ494XN",50,90,0
2037-03-04,"KV575RA",128,130,0
2037-03-05,"QS673XS",62,50,148
2037-03-06,"PM423XS",80,90,0
2037-03-07,"CP219XO",97,70,148
2037-03-08,"GT468YC",137,130,36
