"","CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Credit_Limit","Contacts_Count_12_mon","Total_Trans_Amt","Total_Trans_Ct"
"6297",717022533,"Existing Customer",43,"F","Post-Graduate","Single","$40K - $60K","Blue",36,2283,3,4088,66
"6298",710853033,"Existing Customer",36,"F","Doctorate","Unknown","Less than $40K","Blue",36,4943,2,4024,82
"6299",709548783,"Attrited Customer",44,"M","Doctorate","Unknown","$40K - $60K","Blue",36,1438.3,4,2100,54
"6300",780055308,"Existing Customer",43,"F","College","Single","Less than $40K","Blue",28,1438.3,3,4482,54
"6301",714252933,"Existing Customer",52,"F","College","Divorced","Less than $40K","Blue",45,1438.3,3,4737,80
"6302",713336883,"Attrited Customer",61,"F","High School","Single","Less than $40K","Blue",36,1760,4,2285,46
"6303",713119308,"Existing Customer",50,"F","Unknown","Single","Less than $40K","Blue",39,1852,3,4339,82
"6304",710815608,"Existing Customer",43,"M","High School","Married","$60K - $80K","Blue",25,2049,3,4521,70
"6305",809626983,"Attrited Customer",48,"F","High School","Married","Less than $40K","Blue",43,1670,3,2790,37
"6306",803398983,"Existing Customer",35,"F","Unknown","Divorced","Less than $40K","Blue",29,1511,3,4823,64
"6307",717568308,"Existing Customer",39,"M","Unknown","Single","$80K - $120K","Blue",36,6018,1,4355,78
"6308",711694083,"Existing Customer",59,"F","Post-Graduate","Single","Less than $40K","Blue",48,3030,2,4724,71
"6309",712258308,"Existing Customer",58,"F","High School","Single","Less than $40K","Blue",39,2755,3,4394,75
"6310",713884458,"Existing Customer",51,"M","High School","Single","$80K - $120K","Blue",37,8783,2,4425,83
"6311",716160708,"Existing Customer",64,"M","Graduate","Single","Less than $40K","Blue",36,1861,1,5225,94
"6312",772728933,"Attrited Customer",50,"M","High School","Married","$120K +","Blue",40,13709,3,2511,40
"6313",815320383,"Attrited Customer",46,"F","Unknown","Unknown","Less than $40K","Blue",41,4710,2,2690,43
"6314",712117983,"Existing Customer",49,"M","Graduate","Married","$80K - $120K","Blue",39,17285,2,4787,60
"6315",788694558,"Existing Customer",53,"F","Uneducated","Single","Less than $40K","Blue",40,1438.3,3,4463,87
"6316",709275558,"Existing Customer",54,"M","Graduate","Single","$60K - $80K","Blue",44,7866,2,4238,55
"6317",711216933,"Existing Customer",42,"F","High School","Married","Less than $40K","Blue",36,2190,1,5026,77
"6318",717069033,"Existing Customer",43,"F","Graduate","Married","Less than $40K","Blue",30,4829,3,4778,65
"6319",714992733,"Existing Customer",46,"M","Graduate","Divorced","$80K - $120K","Blue",36,3210,1,3962,62
"6320",809445858,"Existing Customer",38,"F","Graduate","Single","Less than $40K","Blue",32,1755,3,5000,79
"6321",708859158,"Existing Customer",47,"F","Graduate","Single","$40K - $60K","Blue",37,1438.3,1,4341,80
"6322",710040483,"Existing Customer",37,"M","Uneducated","Unknown","$60K - $80K","Blue",26,14485,1,3895,87
"6323",714667608,"Existing Customer",47,"M","Post-Graduate","Married","$40K - $60K","Blue",36,6043,2,4256,78
"6324",714475908,"Attrited Customer",43,"M","Uneducated","Single","$60K - $80K","Blue",35,6348,2,1732,39
"6325",713656308,"Existing Customer",56,"F","High School","Married","Less than $40K","Blue",48,1438.3,1,4210,75
"6326",716790633,"Attrited Customer",43,"M","Graduate","Married","$60K - $80K","Blue",36,17239,3,1789,38
"6327",716127333,"Attrited Customer",45,"F","Graduate","Married","Unknown","Blue",36,18432,3,2300,45
"6328",713017758,"Existing Customer",47,"F","Uneducated","Single","Less than $40K","Blue",32,1636,2,5056,85
"6329",717893358,"Existing Customer",43,"F","Graduate","Married","Unknown","Blue",33,7951,3,4452,65
"6330",780032208,"Attrited Customer",44,"M","Graduate","Married","$60K - $80K","Blue",34,14201,3,2223,47
"6331",720219633,"Existing Customer",52,"F","Graduate","Unknown","$40K - $60K","Blue",42,2723,2,4108,70
"6332",711676008,"Existing Customer",52,"F","Graduate","Single","Less than $40K","Blue",44,2019,2,3603,59
"6333",714192033,"Existing Customer",43,"F","High School","Single","Unknown","Blue",25,10305,2,4018,63
"6334",713442933,"Existing Customer",49,"M","Unknown","Married","$40K - $60K","Blue",32,3114,3,5219,86
"6335",789052308,"Attrited Customer",40,"M","Graduate","Unknown","$40K - $60K","Blue",28,4323,2,2451,38
"6336",714948858,"Attrited Customer",50,"F","Unknown","Single","Less than $40K","Blue",36,3647,2,2935,58
"6337",711772983,"Existing Customer",43,"M","High School","Single","$60K - $80K","Blue",35,1849,2,4678,71
"6338",802937058,"Existing Customer",53,"M","Graduate","Married","$80K - $120K","Blue",47,2540,1,4480,80
"6339",712493058,"Existing Customer",42,"F","High School","Single","Unknown","Blue",31,4972,2,4524,72
"6340",718808883,"Existing Customer",55,"F","Graduate","Single","Less than $40K","Silver",47,13565,1,3705,69
"6341",719685408,"Attrited Customer",40,"M","Uneducated","Married","$60K - $80K","Blue",29,6332,2,2505,43
"6342",708829758,"Existing Customer",41,"M","High School","Married","$60K - $80K","Blue",36,6062,2,3877,66
"6343",710792733,"Existing Customer",47,"F","Post-Graduate","Married","Less than $40K","Blue",29,2897,2,4491,75
"6344",716838633,"Existing Customer",46,"M","High School","Single","$60K - $80K","Blue",36,13407,0,4869,84
"6345",714041283,"Existing Customer",50,"F","Graduate","Single","Unknown","Blue",40,6610,2,4735,83
"6346",710284233,"Attrited Customer",33,"M","Uneducated","Married","$80K - $120K","Blue",36,1438.3,4,2439,43
"6347",752944533,"Existing Customer",45,"F","High School","Married","Less than $40K","Blue",34,2030,2,5067,88
"6348",713312208,"Attrited Customer",53,"M","High School","Married","$40K - $60K","Blue",43,3146,3,1868,38
"6349",804045933,"Existing Customer",36,"M","Graduate","Married","$80K - $120K","Blue",30,5302,2,4284,74
"6350",716662683,"Existing Customer",55,"F","Unknown","Single","Less than $40K","Blue",45,3185,3,5069,81
"6351",713432508,"Existing Customer",42,"F","Post-Graduate","Married","Less than $40K","Blue",36,4328,2,4593,72
"6352",799475658,"Existing Customer",51,"F","Uneducated","Married","Less than $40K","Blue",45,2238,3,4508,79
"6353",719849958,"Existing Customer",44,"F","Graduate","Single","Less than $40K","Blue",36,2658,3,4779,83
"6354",715803933,"Existing Customer",47,"M","Post-Graduate","Single","$60K - $80K","Blue",36,9090,2,4422,65
"6355",779486433,"Existing Customer",46,"F","Unknown","Single","Less than $40K","Blue",28,2424,3,4209,76
"6356",708281433,"Existing Customer",57,"F","Graduate","Married","Less than $40K","Blue",36,1438.3,3,3848,75
"6357",779844408,"Attrited Customer",43,"F","Post-Graduate","Married","Less than $40K","Blue",27,1438.3,3,2137,40
"6358",721306908,"Existing Customer",61,"F","Graduate","Single","Unknown","Blue",44,2303,2,3440,46
"6359",713964858,"Existing Customer",51,"M","Graduate","Divorced","$120K +","Blue",41,2792,3,4074,81
"6360",717545808,"Existing Customer",44,"F","Post-Graduate","Single","Less than $40K","Blue",32,2900,2,4549,70
"6361",771232533,"Existing Customer",46,"F","Graduate","Married","Less than $40K","Blue",33,2267,3,4249,81
"6362",710883483,"Existing Customer",52,"F","Graduate","Married","$40K - $60K","Blue",34,4189,3,4661,85
"6363",801715383,"Attrited Customer",45,"M","Graduate","Married","$60K - $80K","Blue",39,12890,2,2216,51
"6364",719594433,"Existing Customer",35,"F","Graduate","Single","Unknown","Blue",26,3269,2,4672,66
"6365",716310633,"Existing Customer",59,"F","Post-Graduate","Single","Less than $40K","Blue",36,2759,2,5037,84
"6366",714188883,"Attrited Customer",46,"F","Doctorate","Single","Less than $40K","Blue",37,1787,2,2345,36
"6367",772437633,"Existing Customer",43,"M","Graduate","Single","$60K - $80K","Blue",33,6854,3,4578,72
"6368",708536283,"Attrited Customer",35,"M","Doctorate","Single","$80K - $120K","Blue",27,2904,2,2653,46
"6369",772569033,"Existing Customer",44,"M","High School","Divorced","$80K - $120K","Blue",34,5293,2,4572,90
"6370",714443883,"Existing Customer",57,"F","Graduate","Married","Less than $40K","Blue",49,1781,1,4593,81
"6371",710369658,"Existing Customer",50,"M","Unknown","Married","$60K - $80K","Blue",36,3276,2,4488,92
"6372",788440083,"Existing Customer",55,"M","Uneducated","Single","$60K - $80K","Silver",48,34516,3,3807,82
"6373",773332908,"Existing Customer",48,"M","High School","Unknown","$60K - $80K","Blue",30,14670,2,4221,83
"6374",709307808,"Attrited Customer",59,"F","High School","Married","$40K - $60K","Blue",36,4375,3,2507,53
"6375",712507758,"Existing Customer",36,"F","College","Unknown","Unknown","Blue",24,3448,3,5471,87
"6376",715701033,"Attrited Customer",43,"M","Graduate","Married","$80K - $120K","Blue",33,2111,3,2112,46
"6377",718478883,"Existing Customer",55,"F","College","Single","Less than $40K","Blue",36,3123,3,4424,81
"6378",788734158,"Existing Customer",42,"M","Graduate","Married","$40K - $60K","Blue",19,8374,2,4493,59
"6379",794490858,"Existing Customer",48,"F","High School","Married","$40K - $60K","Silver",28,15713,2,4775,61
"6380",718397658,"Existing Customer",60,"F","Unknown","Single","$40K - $60K","Blue",36,4115,2,3627,61
"6381",718826883,"Attrited Customer",50,"M","Uneducated","Single","$80K - $120K","Blue",36,6925,2,2506,36
"6382",716733933,"Existing Customer",42,"F","High School","Married","Unknown","Blue",30,1898,2,5051,64
"6383",809307108,"Existing Customer",44,"F","High School","Single","Unknown","Blue",39,2021,2,4209,77
"6384",778671483,"Existing Customer",33,"F","Uneducated","Single","Less than $40K","Blue",13,1630,3,4143,67
"6385",815504583,"Attrited Customer",48,"F","Graduate","Single","$40K - $60K","Blue",43,1538,4,2275,43
"6386",789319458,"Existing Customer",48,"M","Uneducated","Single","$60K - $80K","Blue",38,22639,3,4219,65
"6387",710382108,"Existing Customer",39,"F","Post-Graduate","Married","Less than $40K","Blue",19,2452,2,4204,63
"6388",720895533,"Existing Customer",32,"F","Unknown","Married","Less than $40K","Blue",22,1438.3,3,4885,78
"6389",709891608,"Attrited Customer",41,"M","High School","Married","$120K +","Blue",24,9924,3,1949,43
"6390",717136533,"Existing Customer",37,"F","Uneducated","Single","Less than $40K","Blue",26,2586,2,4883,73
"6391",790164408,"Existing Customer",59,"F","Unknown","Married","Less than $40K","Blue",52,2308,3,4869,77
"6392",795613233,"Existing Customer",48,"F","Graduate","Married","Unknown","Blue",42,10514,0,4949,76
"6393",709009833,"Existing Customer",54,"M","Graduate","Married","$40K - $60K","Blue",44,1655,3,4621,67
"6394",720054183,"Existing Customer",41,"F","Graduate","Single","$40K - $60K","Blue",25,2768,2,5112,86
"6395",713193408,"Existing Customer",59,"F","Unknown","Single","Less than $40K","Blue",52,2533,3,3816,75
"6396",801508383,"Existing Customer",48,"M","Graduate","Married","$80K - $120K","Blue",42,25658,2,4498,85
"6397",711949683,"Attrited Customer",55,"F","College","Divorced","$40K - $60K","Blue",36,4410,3,1883,44
"6398",787747308,"Attrited Customer",49,"F","Uneducated","Unknown","Less than $40K","Blue",39,3468,2,2494,39
"6399",720064158,"Existing Customer",51,"F","Post-Graduate","Married","Less than $40K","Blue",36,1438.3,3,4323,70
"6400",779104608,"Attrited Customer",34,"F","High School","Unknown","Unknown","Blue",15,1438.3,3,2819,48
"6401",715477233,"Existing Customer",55,"F","High School","Unknown","Unknown","Blue",36,6968,3,4037,69
"6402",719524383,"Existing Customer",35,"F","Graduate","Single","$40K - $60K","Blue",22,2441,3,4105,73
"6403",713804883,"Attrited Customer",46,"F","Post-Graduate","Single","Less than $40K","Blue",37,1836,2,1799,28
"6404",710359458,"Existing Customer",50,"F","Graduate","Married","$40K - $60K","Blue",36,2560,3,4456,70
"6405",716311683,"Existing Customer",43,"M","College","Married","$80K - $120K","Blue",36,32733,2,3452,54
"6406",753795633,"Attrited Customer",48,"F","Uneducated","Married","Less than $40K","Blue",41,2964,2,2327,38
"6407",780076833,"Existing Customer",44,"M","Unknown","Unknown","$80K - $120K","Blue",29,8315,2,4088,66
"6408",716019333,"Existing Customer",65,"F","Unknown","Single","Less than $40K","Blue",56,2279,3,4091,82
"6409",820657083,"Existing Customer",53,"M","College","Single","$80K - $120K","Silver",48,34516,2,3819,72
"6410",716901858,"Existing Customer",49,"M","Doctorate","Married","$40K - $60K","Blue",39,1438.3,2,3691,77
"6411",756571983,"Existing Customer",45,"F","High School","Single","Less than $40K","Blue",36,2020,3,4951,85
"6412",817607358,"Attrited Customer",44,"F","High School","Unknown","Unknown","Gold",35,34516,3,2227,44
"6413",778268508,"Existing Customer",56,"F","Uneducated","Single","Unknown","Blue",47,5261,1,4448,86
"6414",778984383,"Existing Customer",43,"F","High School","Married","Unknown","Blue",31,2692,1,4622,73
"6415",720771933,"Existing Customer",49,"F","Post-Graduate","Married","$40K - $60K","Blue",36,1994,1,4434,69
"6416",748827033,"Existing Customer",44,"M","Graduate","Divorced","$60K - $80K","Blue",37,3290,3,4780,84
"6417",712591983,"Existing Customer",52,"F","Graduate","Single","$40K - $60K","Blue",41,3035,3,4104,79
"6418",712181658,"Existing Customer",37,"F","Graduate","Single","$40K - $60K","Blue",36,2407,1,4983,86
"6419",712297683,"Attrited Customer",47,"F","College","Married","Less than $40K","Blue",35,1781,2,2196,35
"6420",714684933,"Attrited Customer",40,"F","Uneducated","Married","Less than $40K","Blue",28,3680,3,2725,41
"6421",720742083,"Attrited Customer",48,"F","Unknown","Married","Less than $40K","Blue",36,2740,3,2431,46
"6422",772310958,"Existing Customer",42,"F","Graduate","Married","Less than $40K","Blue",31,4311,3,4965,94
"6423",715343883,"Existing Customer",42,"F","High School","Single","Less than $40K","Blue",32,1931,3,4693,66
"6424",720470133,"Existing Customer",59,"M","Graduate","Single","Less than $40K","Blue",36,3604,3,4576,87
"6425",710420133,"Existing Customer",47,"F","Graduate","Married","Less than $40K","Blue",34,2190,2,4416,68
"6426",720933408,"Existing Customer",56,"F","Uneducated","Unknown","Less than $40K","Blue",36,8438,2,4798,89
"6427",716304483,"Existing Customer",46,"F","High School","Married","$40K - $60K","Blue",36,3413,3,5029,86
"6428",719534058,"Existing Customer",26,"F","Graduate","Unknown","Less than $40K","Blue",14,2163,1,4380,57
"6429",710515308,"Existing Customer",42,"F","Graduate","Single","Less than $40K","Blue",36,3595,1,5025,84
"6430",797241108,"Existing Customer",47,"M","Graduate","Married","$120K +","Blue",41,9036,3,4500,83
"6431",708884658,"Existing Customer",48,"F","Graduate","Married","Less than $40K","Blue",31,2315,1,4828,90
"6432",794475483,"Existing Customer",44,"M","Uneducated","Married","$80K - $120K","Silver",27,34516,2,4654,59
"6433",714315858,"Existing Customer",56,"F","High School","Married","Less than $40K","Blue",37,4008,3,5429,71
"6434",717217983,"Existing Customer",43,"F","Graduate","Married","Less than $40K","Blue",30,3143,3,5409,79
"6435",721124658,"Attrited Customer",40,"M","Uneducated","Single","$80K - $120K","Blue",27,3427,3,2625,63
"6436",716753058,"Existing Customer",38,"F","Graduate","Single","Less than $40K","Blue",28,2699,2,4813,78
"6437",711069483,"Existing Customer",40,"F","Graduate","Single","Less than $40K","Blue",36,1538,2,4884,79
"6438",708478233,"Existing Customer",48,"F","Graduate","Married","$40K - $60K","Blue",36,5573,2,4348,90
"6439",710783358,"Existing Customer",46,"M","High School","Unknown","$80K - $120K","Blue",35,2570,2,4442,85
"6440",713710383,"Existing Customer",43,"M","High School","Unknown","$80K - $120K","Blue",30,18008,1,2659,55
"6441",720815208,"Attrited Customer",52,"M","High School","Single","$120K +","Blue",39,34516,3,2395,47
"6442",721338783,"Existing Customer",49,"F","Uneducated","Married","Unknown","Blue",36,13483,3,3427,72
"6443",714121983,"Existing Customer",49,"F","Graduate","Single","Unknown","Blue",42,4349,3,4694,84
"6444",715061733,"Existing Customer",42,"M","College","Single","$60K - $80K","Blue",36,11698,3,3539,81
"6445",720520308,"Attrited Customer",46,"F","Graduate","Married","Less than $40K","Blue",28,8318,3,2427,52
"6446",806908608,"Existing Customer",46,"F","Unknown","Married","Less than $40K","Blue",41,1438.3,3,3942,78
"6447",798972183,"Attrited Customer",49,"F","Unknown","Single","$40K - $60K","Blue",43,1643,2,2520,38
"6448",715030308,"Existing Customer",42,"M","Graduate","Married","$40K - $60K","Blue",27,1503,2,4680,67
"6449",708244458,"Existing Customer",47,"F","Unknown","Married","Less than $40K","Blue",35,2793,2,3485,72
"6450",789479058,"Existing Customer",45,"F","College","Divorced","$40K - $60K","Blue",37,1438.3,3,4459,66
"6451",784998108,"Existing Customer",33,"M","High School","Married","$80K - $120K","Blue",22,9094,2,4203,76
"6452",711808383,"Existing Customer",50,"M","Graduate","Divorced","$60K - $80K","Blue",39,6362,3,4476,85
"6453",770839608,"Existing Customer",60,"F","Unknown","Single","Less than $40K","Blue",47,2394,1,4611,82
"6454",713866308,"Existing Customer",45,"M","Unknown","Single","$60K - $80K","Blue",36,15100,1,4135,76
"6455",714250908,"Attrited Customer",53,"F","Graduate","Married","Less than $40K","Blue",47,2927,2,2231,60
"6456",739317558,"Existing Customer",48,"M","Graduate","Married","$80K - $120K","Blue",35,9030,3,4899,84
