"id_spedizione","modalita_spedizione","valutazione_cliente","costo_prodotto","acquisti_precedenti","importanza_prodotto","genere","sconto_offerto","peso_grammi","consegna_puntuale"
6616,"Nave",5,266,4,"bassa","Maschio",8,1709,"No"
6617,"Nave",2,237,5,"media","Maschio",6,1084,"No"
6618,"Nave",4,251,6,"media","Maschio",4,1869,"No"
6619,"Nave",1,247,6,"bassa","Maschio",4,1349,"Si"
6620,"Nave",3,279,4,"bassa","Maschio",3,4620,"No"
6621,"Nave",5,230,3,"bassa","Femmina",10,5163,"No"
6622,"Nave",5,234,3,"bassa","Femmina",4,5100,"Si"
6623,"Nave",5,152,4,"media","Femmina",8,5351,"No"
6624,"Nave",4,160,4,"media","Maschio",9,4733,"Si"
6625,"Nave",2,263,3,"bassa","Femmina",3,5303,"No"
6626,"Nave",1,164,3,"bassa","Maschio",4,5910,"No"
6627,"Nave",3,209,2,"media","Maschio",1,5098,"Si"
6628,"Nave",1,245,3,"bassa","Femmina",9,4694,"No"
6629,"Nave",4,172,2,"bassa","Maschio",5,5919,"No"
6630,"Nave",5,180,6,"media","Femmina",7,4907,"Si"
6631,"Nave",3,145,3,"media","Femmina",8,4522,"No"
6632,"Nave",4,248,3,"media","Femmina",6,4932,"No"
6633,"Nave",4,242,3,"alta","Femmina",4,4805,"No"
6634,"Nave",3,237,3,"media","Femmina",8,5045,"Si"
6635,"Nave",4,203,2,"bassa","Femmina",4,4793,"No"
6636,"Nave",4,186,4,"bassa","Maschio",6,4403,"No"
6637,"Nave",1,155,5,"bassa","Femmina",1,5986,"No"
6638,"Nave",4,153,4,"bassa","Maschio",5,5604,"Si"
6639,"Nave",2,199,2,"media","Maschio",10,4659,"No"
6640,"Nave",5,219,3,"media","Maschio",8,4605,"No"
6641,"Nave",1,156,2,"bassa","Maschio",8,5488,"No"
6642,"Nave",5,135,2,"bassa","Femmina",1,4324,"Si"
6643,"Nave",4,244,3,"media","Maschio",2,5389,"No"
6644,"Nave",1,183,3,"bassa","Femmina",10,5023,"No"
6645,"Nave",3,258,2,"bassa","Femmina",3,4555,"No"
6646,"Nave",2,168,2,"bassa","Maschio",3,5853,"No"
6647,"Nave",1,161,2,"media","Femmina",10,4108,"Si"
6648,"Nave",2,246,2,"bassa","Maschio",2,4497,"Si"
6649,"Nave",3,232,4,"media","Maschio",3,5828,"No"
6650,"Nave",3,155,2,"media","Femmina",5,5577,"No"
6651,"Nave",5,162,2,"media","Maschio",6,5868,"No"
6652,"Nave",3,123,4,"media","Maschio",6,4166,"No"
6653,"Nave",4,235,2,"bassa","Femmina",10,4575,"No"
6654,"Nave",1,179,2,"bassa","Femmina",3,5417,"No"
6655,"Nave",5,202,2,"media","Maschio",3,5746,"Si"
6656,"Nave",5,272,2,"media","Femmina",1,5378,"No"
6657,"Nave",2,185,3,"media","Maschio",1,5338,"No"
6658,"Nave",3,188,2,"media","Femmina",2,4336,"No"
6659,"Nave",2,250,4,"bassa","Femmina",3,5449,"Si"
6660,"Nave",3,224,4,"bassa","Maschio",7,4553,"No"
6661,"Nave",1,261,3,"bassa","Femmina",10,5943,"No"
6662,"Nave",1,200,2,"media","Maschio",8,4337,"No"
6663,"Nave",1,200,4,"media","Maschio",3,5837,"No"
6664,"Nave",1,143,3,"bassa","Maschio",4,4512,"No"
6665,"Nave",4,199,3,"bassa","Maschio",7,5089,"No"
6666,"Nave",5,157,3,"media","Maschio",2,5791,"Si"
6667,"Nave",2,225,3,"alta","Maschio",5,4304,"Si"
6668,"Nave",3,152,2,"media","Maschio",3,4193,"Si"
6669,"Nave",4,236,2,"media","Femmina",6,5101,"Si"
6670,"Nave",1,266,5,"bassa","Maschio",1,5459,"No"
6671,"Nave",2,243,4,"media","Maschio",4,4410,"Si"
6672,"Nave",5,224,6,"alta","Femmina",5,5659,"Si"
6673,"Nave",5,153,4,"bassa","Femmina",10,5897,"No"
6674,"Nave",2,232,3,"media","Femmina",7,5737,"Si"
6675,"Nave",3,253,3,"media","Maschio",5,4754,"Si"
6676,"Nave",3,150,3,"bassa","Maschio",5,5328,"No"
6677,"Nave",3,198,2,"bassa","Maschio",5,5724,"Si"
6678,"Nave",4,231,3,"bassa","Maschio",9,4305,"Si"
6679,"Nave",5,135,2,"media","Femmina",9,5614,"Si"
6680,"Nave",4,153,3,"bassa","Maschio",5,4711,"Si"
6681,"Nave",2,201,2,"bassa","Maschio",3,4869,"Si"
6682,"Nave",4,273,2,"media","Maschio",6,5676,"Si"
6683,"Nave",4,245,3,"alta","Maschio",4,4298,"No"
6684,"Nave",4,157,2,"bassa","Maschio",9,4491,"Si"
6685,"Nave",3,150,2,"alta","Femmina",8,4965,"Si"
6686,"Nave",3,243,2,"bassa","Maschio",3,4675,"Si"
6687,"Strada",5,105,5,"alta","Maschio",4,5824,"Si"
6688,"Strada",4,221,5,"bassa","Maschio",6,5059,"No"
6689,"Strada",1,236,6,"media","Femmina",10,4858,"No"
6690,"Strada",4,263,3,"media","Maschio",5,4193,"No"
6691,"Strada",3,213,2,"bassa","Maschio",10,5495,"No"
6692,"Strada",1,259,3,"bassa","Femmina",3,5683,"No"
6693,"Strada",2,190,3,"media","Maschio",7,4766,"No"
6694,"Strada",5,213,4,"media","Maschio",9,5550,"Si"
6695,"Strada",3,261,4,"media","Femmina",5,4623,"Si"
6696,"Strada",5,254,3,"media","Maschio",5,4946,"No"
6697,"Strada",4,151,4,"media","Femmina",1,4587,"Si"
6698,"Strada",1,187,4,"media","Femmina",9,5657,"Si"
6699,"Strada",5,139,2,"media","Femmina",1,4606,"No"
6700,"Strada",2,173,2,"alta","Femmina",10,4741,"No"
6701,"Strada",3,136,3,"bassa","Maschio",10,5175,"No"
6702,"Strada",1,272,4,"alta","Maschio",1,5597,"No"
6703,"Strada",4,116,3,"bassa","Maschio",6,4649,"No"
6704,"Strada",2,181,3,"bassa","Maschio",10,4212,"Si"
6705,"Strada",3,230,3,"media","Maschio",4,4914,"Si"
6706,"Strada",5,127,3,"media","Femmina",3,5964,"No"
6707,"Strada",1,182,3,"bassa","Maschio",2,5760,"No"
6708,"Strada",1,186,2,"media","Femmina",7,4556,"No"
6709,"Aereo",1,271,4,"bassa","Maschio",3,4610,"Si"
6710,"Aereo",3,171,2,"media","Femmina",1,5385,"Si"
6711,"Aereo",3,238,2,"media","Femmina",2,5328,"No"
6712,"Aereo",4,184,3,"bassa","Maschio",8,4453,"Si"
6713,"Aereo",2,214,2,"bassa","Femmina",8,4767,"No"
6714,"Aereo",4,279,6,"media","Maschio",5,4898,"Si"
6715,"Aereo",2,168,4,"bassa","Femmina",1,4184,"Si"
6716,"Aereo",4,221,5,"media","Maschio",8,4511,"Si"
6717,"Aereo",5,260,3,"media","Maschio",7,5379,"Si"
6718,"Aereo",3,204,3,"media","Maschio",2,5010,"No"
6719,"Aereo",2,142,3,"media","Femmina",6,4918,"No"
6720,"Aereo",3,178,3,"media","Maschio",3,5669,"No"
6721,"Aereo",1,203,3,"media","Maschio",6,4234,"No"
6722,"Aereo",2,180,4,"media","Maschio",9,4329,"No"
6723,"Aereo",4,193,3,"media","Femmina",3,4596,"No"
6724,"Aereo",4,99,2,"alta","Femmina",4,4259,"No"
6725,"Aereo",1,250,3,"bassa","Maschio",1,4347,"No"
6726,"Aereo",1,152,3,"media","Femmina",3,4250,"Si"
6727,"Aereo",1,265,2,"bassa","Femmina",10,5418,"Si"
6728,"Aereo",3,226,2,"media","Maschio",2,4566,"No"
6729,"Aereo",3,234,3,"bassa","Maschio",3,4405,"No"
6730,"Aereo",3,225,2,"alta","Femmina",4,4732,"No"
6731,"Nave",5,161,2,"media","Maschio",9,4623,"No"
6732,"Nave",2,246,3,"media","Femmina",10,5110,"No"
6733,"Nave",5,162,3,"media","Femmina",10,4850,"Si"
6734,"Nave",4,135,3,"media","Maschio",2,5016,"No"
6735,"Nave",3,201,2,"bassa","Femmina",10,4875,"No"
6736,"Nave",4,235,6,"bassa","Maschio",1,5533,"Si"
6737,"Nave",2,214,2,"bassa","Femmina",10,5192,"No"
6738,"Nave",3,245,5,"media","Femmina",8,5678,"Si"
6739,"Nave",5,192,2,"bassa","Maschio",10,5564,"No"
6740,"Nave",5,179,5,"bassa","Maschio",3,4333,"Si"
6741,"Nave",3,210,4,"media","Maschio",9,5440,"No"
6742,"Nave",2,209,2,"media","Femmina",2,4635,"No"
6743,"Nave",2,200,3,"media","Maschio",7,4323,"No"
6744,"Nave",3,165,5,"media","Maschio",5,4871,"No"
6745,"Nave",5,168,3,"media","Maschio",7,4296,"No"
6746,"Nave",4,203,2,"bassa","Femmina",10,5192,"No"
6747,"Nave",5,202,3,"media","Maschio",8,5416,"No"
6748,"Nave",2,266,3,"media","Femmina",2,5252,"Si"
6749,"Nave",1,248,6,"bassa","Femmina",2,5182,"No"
6750,"Nave",3,173,3,"bassa","Maschio",5,5395,"No"
6751,"Nave",4,156,3,"media","Femmina",8,5668,"Si"
6752,"Nave",5,109,2,"alta","Maschio",2,5978,"Si"
6753,"Nave",4,250,3,"bassa","Maschio",6,4830,"Si"
6754,"Nave",4,195,4,"media","Maschio",3,5641,"Si"
6755,"Nave",1,160,5,"bassa","Femmina",10,4018,"Si"
6756,"Nave",5,189,3,"bassa","Femmina",5,5320,"No"
6757,"Nave",3,239,3,"media","Maschio",9,5897,"Si"
6758,"Nave",3,204,2,"media","Femmina",5,5399,"No"
6759,"Nave",5,156,3,"bassa","Maschio",5,4610,"No"
6760,"Nave",2,192,3,"alta","Femmina",7,5695,"Si"
6761,"Nave",2,233,2,"bassa","Maschio",7,5546,"Si"
6762,"Nave",3,253,3,"bassa","Femmina",3,5944,"Si"
6763,"Nave",1,277,6,"bassa","Maschio",10,4165,"No"
6764,"Nave",2,211,2,"bassa","Femmina",9,5883,"Si"
6765,"Nave",4,172,6,"media","Femmina",10,5554,"Si"
6766,"Nave",4,211,4,"bassa","Femmina",4,4498,"Si"
6767,"Nave",3,248,4,"alta","Femmina",2,4521,"No"
6768,"Nave",4,176,3,"media","Maschio",4,5623,"No"
6769,"Nave",1,100,6,"media","Maschio",6,5841,"No"
6770,"Nave",5,195,4,"bassa","Femmina",1,4393,"Si"
6771,"Nave",2,137,3,"bassa","Femmina",4,5617,"No"
6772,"Nave",4,195,4,"media","Maschio",2,5464,"No"
6773,"Nave",5,185,3,"bassa","Femmina",9,5810,"No"
6774,"Nave",1,250,2,"media","Femmina",9,4753,"No"
6775,"Nave",2,150,3,"bassa","Maschio",2,4660,"Si"
6776,"Nave",1,166,3,"media","Femmina",9,4251,"No"
6777,"Nave",5,257,2,"media","Maschio",5,4127,"No"
6778,"Nave",1,249,3,"media","Femmina",5,4392,"No"
6779,"Nave",5,268,3,"media","Femmina",7,4480,"Si"
6780,"Nave",4,273,3,"bassa","Femmina",3,5749,"Si"
6781,"Nave",5,246,3,"media","Femmina",9,4107,"No"
6782,"Nave",1,142,6,"media","Maschio",1,4843,"Si"
6783,"Nave",2,168,2,"bassa","Maschio",6,5464,"Si"
6784,"Nave",2,249,3,"bassa","Maschio",9,5978,"Si"
6785,"Nave",1,220,3,"media","Femmina",6,5319,"No"
6786,"Nave",3,189,2,"bassa","Femmina",7,4765,"No"
6787,"Nave",2,237,4,"bassa","Maschio",5,5623,"Si"
6788,"Nave",4,247,3,"alta","Femmina",2,5324,"Si"
6789,"Nave",4,250,6,"media","Maschio",1,4543,"Si"
6790,"Nave",4,207,10,"bassa","Femmina",1,4602,"No"
6791,"Nave",4,201,10,"bassa","Maschio",3,4202,"No"
6792,"Nave",2,142,2,"bassa","Maschio",6,5326,"No"
6793,"Nave",1,207,2,"bassa","Maschio",7,4639,"No"
6794,"Nave",1,214,2,"alta","Femmina",10,4310,"No"
6795,"Nave",3,134,10,"media","Maschio",8,4337,"No"
6796,"Nave",4,178,8,"media","Femmina",6,4146,"No"
6797,"Nave",1,186,2,"bassa","Maschio",4,4686,"Si"
6798,"Nave",4,250,3,"bassa","Maschio",10,4505,"No"
6799,"Nave",3,172,3,"media","Femmina",10,5434,"No"
6800,"Nave",4,265,10,"bassa","Maschio",10,4049,"No"
6801,"Nave",2,158,7,"media","Maschio",10,4244,"Si"
6802,"Nave",1,180,7,"media","Maschio",10,5536,"No"
6803,"Nave",2,173,3,"alta","Femmina",3,5364,"No"
6804,"Nave",3,153,10,"media","Maschio",10,5772,"No"
6805,"Nave",4,182,3,"alta","Femmina",7,5197,"No"
6806,"Nave",1,192,3,"bassa","Femmina",9,5004,"No"
6807,"Nave",5,285,7,"media","Maschio",9,4112,"No"
6808,"Nave",3,151,6,"bassa","Femmina",6,4279,"No"
6809,"Nave",3,242,2,"bassa","Femmina",7,4501,"No"
6810,"Nave",1,237,3,"media","Femmina",4,5860,"No"
6811,"Nave",2,259,5,"bassa","Femmina",7,1032,"No"
6812,"Nave",3,249,6,"bassa","Maschio",2,1046,"Si"
6813,"Nave",3,289,4,"alta","Femmina",5,1708,"No"
6814,"Nave",3,308,5,"media","Femmina",4,1118,"No"
6815,"Nave",3,297,4,"media","Maschio",2,1954,"No"
6816,"Nave",1,255,5,"bassa","Femmina",4,1005,"No"
6817,"Nave",1,266,4,"bassa","Maschio",9,1287,"No"
6818,"Nave",2,302,4,"bassa","Maschio",6,1632,"No"
6819,"Nave",5,223,5,"media","Femmina",6,1579,"Si"
6820,"Nave",5,261,4,"bassa","Femmina",9,1266,"Si"
6821,"Nave",4,273,5,"bassa","Maschio",10,1316,"No"
6822,"Nave",3,260,4,"bassa","Maschio",9,1131,"Si"
6823,"Nave",2,266,5,"bassa","Femmina",1,1504,"Si"
6824,"Strada",1,164,5,"bassa","Maschio",4,1708,"No"
6825,"Strada",3,240,6,"media","Femmina",3,1321,"No"
6826,"Strada",3,305,4,"media","Femmina",9,1479,"Si"
6827,"Strada",4,248,5,"bassa","Femmina",3,1471,"Si"
6828,"Strada",3,279,4,"media","Maschio",8,1060,"No"
6829,"Strada",4,244,6,"bassa","Femmina",10,1978,"Si"
6830,"Strada",4,267,5,"bassa","Maschio",9,1017,"No"
6831,"Strada",1,275,4,"media","Maschio",7,1754,"No"
6832,"Strada",1,168,2,"bassa","Femmina",10,4240,"No"
6833,"Strada",2,249,3,"bassa","Maschio",2,4696,"No"
6834,"Strada",2,220,3,"media","Maschio",7,4555,"Si"
6835,"Strada",4,189,2,"bassa","Maschio",5,4553,"No"
6836,"Strada",2,237,4,"bassa","Femmina",9,5922,"No"
6837,"Strada",3,247,3,"alta","Femmina",1,5214,"No"
6838,"Strada",3,250,6,"media","Maschio",9,5322,"Si"
6839,"Strada",3,207,10,"bassa","Femmina",9,4179,"No"
6840,"Strada",5,201,10,"bassa","Femmina",7,5340,"No"
6841,"Strada",5,142,2,"bassa","Maschio",2,4472,"No"
6842,"Strada",4,207,2,"bassa","Maschio",6,5852,"Si"
6843,"Strada",2,214,2,"alta","Femmina",7,4938,"No"
6844,"Strada",5,134,10,"media","Maschio",5,4244,"No"
6845,"Strada",3,178,8,"media","Maschio",8,4774,"Si"
6846,"Aereo",2,186,2,"bassa","Maschio",2,5604,"Si"
6847,"Aereo",2,250,3,"bassa","Maschio",5,4488,"Si"
6848,"Aereo",1,172,3,"media","Femmina",10,5106,"Si"
6849,"Aereo",5,265,10,"bassa","Maschio",6,4380,"No"
6850,"Aereo",1,158,7,"media","Femmina",6,4166,"No"
6851,"Aereo",3,180,7,"media","Femmina",4,5068,"Si"
6852,"Aereo",1,173,3,"alta","Maschio",1,5749,"No"
6853,"Aereo",4,153,10,"media","Femmina",4,5456,"Si"
6854,"Aereo",3,182,3,"alta","Femmina",3,5624,"No"
6855,"Aereo",5,192,3,"bassa","Femmina",7,4056,"Si"
6856,"Aereo",3,285,7,"media","Maschio",7,5030,"Si"
6857,"Aereo",5,151,6,"bassa","Maschio",8,4692,"Si"
6858,"Aereo",5,242,2,"bassa","Maschio",1,5803,"Si"
6859,"Aereo",1,237,3,"media","Femmina",1,4476,"Si"
6860,"Aereo",4,259,5,"bassa","Maschio",10,1177,"No"
6861,"Aereo",2,249,6,"bassa","Femmina",9,1673,"Si"
6862,"Aereo",4,289,4,"alta","Femmina",4,1822,"No"
6863,"Aereo",2,308,5,"media","Maschio",4,1303,"No"
6864,"Aereo",3,297,4,"media","Maschio",1,1080,"No"
6865,"Aereo",3,255,5,"bassa","Maschio",1,1192,"No"
6866,"Aereo",3,266,4,"bassa","Femmina",9,1876,"No"
6867,"Aereo",1,302,4,"bassa","Maschio",4,1647,"No"
6868,"Nave",4,223,5,"media","Maschio",1,1124,"Si"
6869,"Nave",4,261,4,"bassa","Femmina",5,1794,"Si"
6870,"Nave",2,273,5,"bassa","Femmina",4,1223,"Si"
6871,"Nave",3,260,4,"bassa","Femmina",10,1140,"No"
6872,"Nave",2,266,5,"bassa","Femmina",10,1274,"Si"
6873,"Nave",3,164,5,"bassa","Maschio",7,1243,"No"
6874,"Nave",2,240,6,"media","Femmina",2,1852,"Si"
6875,"Nave",5,305,4,"media","Femmina",9,1072,"No"
6876,"Nave",2,248,5,"bassa","Maschio",4,1284,"Si"
6877,"Nave",2,279,4,"media","Maschio",5,1210,"No"
6878,"Nave",2,244,6,"bassa","Maschio",5,1702,"Si"
6879,"Nave",1,237,5,"media","Femmina",2,1429,"Si"
6880,"Nave",2,251,6,"media","Femmina",1,1154,"Si"
6881,"Nave",4,247,6,"bassa","Femmina",4,1044,"No"
6882,"Nave",2,262,6,"media","Femmina",4,1532,"Si"
6883,"Nave",3,223,5,"media","Maschio",10,1170,"Si"
6884,"Nave",5,275,5,"bassa","Femmina",3,1145,"No"
6885,"Nave",3,139,6,"media","Femmina",8,1284,"Si"
6886,"Nave",3,245,6,"bassa","Femmina",3,1155,"No"
6887,"Nave",3,278,4,"alta","Femmina",3,1033,"No"
6888,"Nave",3,243,5,"bassa","Maschio",2,1776,"Si"
6889,"Nave",3,309,4,"bassa","Femmina",1,1290,"Si"
6890,"Nave",2,279,4,"bassa","Maschio",1,1150,"Si"
6891,"Nave",3,247,4,"media","Maschio",3,1903,"No"
6892,"Nave",1,235,5,"media","Femmina",6,1059,"Si"
6893,"Nave",5,268,5,"media","Femmina",10,1906,"No"
6894,"Nave",1,309,4,"media","Maschio",9,1305,"No"
6895,"Nave",5,308,4,"bassa","Maschio",2,1125,"Si"
6896,"Nave",5,237,5,"alta","Femmina",2,1593,"Si"
6897,"Nave",2,291,4,"bassa","Maschio",9,1241,"Si"
6898,"Nave",2,264,5,"media","Femmina",6,1736,"Si"
6899,"Nave",2,212,4,"media","Femmina",3,1284,"Si"
6900,"Nave",5,196,4,"bassa","Maschio",10,1694,"Si"
6901,"Nave",5,260,5,"bassa","Femmina",6,1860,"No"
6902,"Nave",5,266,4,"bassa","Femmina",6,1201,"No"
6903,"Nave",2,254,5,"alta","Maschio",6,1491,"Si"
6904,"Nave",2,249,5,"bassa","Femmina",8,1018,"Si"
6905,"Nave",5,279,4,"media","Maschio",7,1300,"No"
6906,"Nave",3,306,4,"alta","Femmina",5,1261,"Si"
6907,"Nave",5,249,5,"media","Maschio",3,1530,"Si"
6908,"Nave",4,297,4,"bassa","Femmina",9,1249,"Si"
6909,"Nave",1,273,4,"bassa","Maschio",6,1561,"No"
6910,"Nave",4,299,4,"bassa","Femmina",9,1817,"No"
6911,"Nave",5,240,5,"media","Maschio",10,1574,"Si"
6912,"Nave",4,260,6,"bassa","Femmina",2,1765,"No"
6913,"Nave",1,251,5,"bassa","Femmina",7,1924,"Si"
6914,"Nave",5,256,5,"media","Maschio",2,1693,"Si"
6915,"Nave",2,226,5,"media","Maschio",5,1659,"No"
6916,"Nave",3,262,5,"bassa","Femmina",10,1197,"Si"
6917,"Nave",4,261,5,"bassa","Maschio",6,1334,"No"
6918,"Nave",2,181,2,"bassa","Femmina",6,1324,"Si"
6919,"Nave",1,254,4,"media","Femmina",6,1928,"Si"
6920,"Nave",1,288,4,"media","Maschio",8,1806,"Si"
6921,"Nave",3,245,4,"bassa","Maschio",10,1798,"No"
6922,"Nave",3,252,2,"media","Maschio",9,1809,"No"
6923,"Nave",1,293,3,"bassa","Maschio",8,1326,"Si"
6924,"Nave",3,253,4,"bassa","Maschio",9,1729,"No"
6925,"Nave",1,245,4,"bassa","Femmina",10,1606,"No"
6926,"Nave",4,247,4,"media","Maschio",3,1946,"No"
6927,"Nave",4,274,5,"bassa","Maschio",7,1371,"Si"
6928,"Nave",4,283,4,"bassa","Femmina",8,1480,"No"
6929,"Nave",4,286,4,"bassa","Femmina",8,1690,"Si"
6930,"Nave",4,257,5,"bassa","Maschio",10,1695,"Si"
6931,"Nave",2,258,5,"bassa","Femmina",2,1232,"Si"
6932,"Nave",2,201,3,"media","Femmina",6,5616,"Si"
6933,"Nave",1,231,3,"bassa","Maschio",1,5392,"Si"
6934,"Nave",5,161,2,"alta","Femmina",5,5133,"Si"
6935,"Nave",1,250,3,"bassa","Maschio",8,5845,"No"
6936,"Nave",2,169,6,"bassa","Femmina",6,4179,"No"
6937,"Nave",4,191,2,"bassa","Maschio",1,4318,"Si"
6938,"Nave",2,271,3,"media","Femmina",4,4186,"Si"
6939,"Nave",4,271,3,"bassa","Maschio",3,5218,"Si"
6940,"Nave",2,224,3,"bassa","Maschio",1,5821,"No"
6941,"Nave",5,276,5,"bassa","Femmina",10,5302,"Si"
6942,"Nave",1,264,2,"bassa","Femmina",3,5258,"No"
6943,"Nave",2,185,3,"bassa","Maschio",10,4354,"No"
6944,"Nave",3,253,2,"bassa","Maschio",5,4112,"Si"
6945,"Nave",5,155,4,"bassa","Femmina",1,4432,"Si"
6946,"Nave",1,219,3,"bassa","Femmina",5,5632,"No"
6947,"Nave",2,204,4,"media","Maschio",7,4768,"No"
6948,"Nave",1,196,4,"bassa","Femmina",3,5496,"No"
6949,"Nave",4,205,5,"bassa","Femmina",4,4483,"No"
6950,"Nave",4,187,3,"bassa","Femmina",9,4725,"Si"
6951,"Nave",1,221,2,"media","Femmina",6,5267,"No"
6952,"Nave",4,143,3,"media","Femmina",1,5165,"Si"
6953,"Nave",3,135,3,"alta","Maschio",4,5858,"No"
6954,"Nave",1,207,2,"bassa","Femmina",7,5596,"No"
6955,"Nave",2,245,2,"bassa","Femmina",7,4692,"No"
6956,"Nave",2,257,3,"bassa","Femmina",2,4677,"Si"
6957,"Nave",1,186,3,"alta","Femmina",1,5694,"Si"
6958,"Nave",2,246,3,"bassa","Maschio",2,4054,"Si"
6959,"Nave",4,255,2,"bassa","Maschio",2,4504,"No"
6960,"Nave",3,206,3,"bassa","Femmina",1,4645,"No"
6961,"Strada",1,178,4,"media","Maschio",9,4298,"No"
6962,"Strada",2,274,2,"bassa","Femmina",5,4154,"No"
6963,"Strada",1,269,4,"bassa","Femmina",7,5107,"No"
6964,"Strada",1,282,4,"bassa","Femmina",9,4766,"No"
6965,"Strada",4,108,5,"alta","Maschio",5,4874,"Si"
6966,"Strada",5,268,6,"media","Femmina",7,4709,"No"
6967,"Strada",3,215,2,"media","Femmina",3,5052,"Si"
6968,"Strada",1,169,4,"bassa","Maschio",1,5323,"No"
6969,"Strada",4,165,3,"bassa","Femmina",4,4482,"No"
6970,"Strada",4,192,4,"bassa","Femmina",2,5856,"Si"
6971,"Strada",3,206,2,"bassa","Maschio",9,5076,"Si"
6972,"Strada",5,151,2,"media","Maschio",8,4408,"Si"
6973,"Strada",4,150,3,"bassa","Femmina",5,4950,"No"
6974,"Strada",3,250,3,"bassa","Maschio",10,4316,"No"
6975,"Strada",3,168,3,"media","Femmina",2,5986,"Si"
6976,"Strada",1,137,2,"bassa","Maschio",3,4657,"No"
6977,"Strada",5,148,4,"bassa","Maschio",1,5216,"Si"
6978,"Strada",2,215,5,"bassa","Femmina",7,4057,"No"
6979,"Strada",2,269,2,"media","Femmina",2,4013,"Si"
6980,"Strada",5,139,3,"bassa","Femmina",1,4060,"Si"
6981,"Strada",1,205,5,"bassa","Maschio",10,4944,"No"
6982,"Strada",4,212,2,"bassa","Femmina",9,4925,"No"
6983,"Aereo",3,136,2,"media","Maschio",10,5749,"No"
6984,"Aereo",3,231,3,"media","Femmina",4,4088,"No"
6985,"Aereo",4,215,2,"bassa","Femmina",7,5151,"Si"
6986,"Aereo",4,179,3,"media","Femmina",3,5624,"No"
6987,"Aereo",2,223,4,"media","Maschio",3,5374,"No"
6988,"Aereo",5,210,3,"bassa","Maschio",6,5566,"No"
6989,"Aereo",5,133,3,"alta","Femmina",8,5653,"Si"
6990,"Aereo",1,187,2,"bassa","Femmina",8,4292,"Si"
6991,"Aereo",1,256,2,"media","Maschio",2,5630,"No"
6992,"Aereo",5,138,2,"bassa","Maschio",10,4788,"No"
6993,"Aereo",4,198,3,"media","Maschio",7,4020,"No"
6994,"Aereo",5,256,3,"media","Femmina",6,4145,"Si"
6995,"Aereo",3,254,2,"bassa","Maschio",3,5546,"No"
6996,"Aereo",1,267,2,"media","Maschio",9,5230,"Si"
6997,"Aereo",2,286,6,"alta","Femmina",5,5588,"No"
6998,"Aereo",2,215,4,"bassa","Femmina",3,4042,"No"
6999,"Aereo",5,222,3,"media","Maschio",5,4949,"No"
7000,"Aereo",3,267,4,"media","Femmina",1,4837,"Si"
7001,"Aereo",5,235,5,"bassa","Femmina",4,5908,"Si"
7002,"Aereo",1,181,2,"bassa","Maschio",2,4154,"No"
7003,"Aereo",1,173,4,"bassa","Femmina",5,5530,"Si"
7004,"Aereo",5,208,3,"bassa","Maschio",1,4803,"No"
7005,"Nave",3,221,2,"bassa","Femmina",6,4114,"Si"
7006,"Nave",5,141,2,"media","Femmina",9,5000,"No"
7007,"Nave",1,238,3,"alta","Femmina",4,4910,"No"
7008,"Nave",2,126,5,"bassa","Femmina",6,4372,"Si"
7009,"Nave",1,196,2,"bassa","Maschio",3,4752,"No"
7010,"Nave",3,169,2,"alta","Maschio",7,4032,"Si"
7011,"Nave",3,249,3,"bassa","Maschio",10,5184,"No"
7012,"Nave",2,198,6,"media","Maschio",5,4659,"No"
7013,"Nave",3,197,3,"bassa","Maschio",2,4410,"No"
7014,"Nave",5,251,4,"media","Femmina",3,5215,"Si"
7015,"Nave",4,145,3,"media","Maschio",8,5780,"No"
7016,"Nave",1,249,3,"bassa","Maschio",4,5253,"Si"
7017,"Nave",1,103,4,"bassa","Maschio",2,5089,"No"
7018,"Nave",5,264,5,"media","Femmina",1,4426,"No"
7019,"Nave",1,206,6,"media","Femmina",8,4243,"Si"
7020,"Nave",4,139,3,"media","Maschio",2,5135,"No"
7021,"Nave",3,270,2,"bassa","Femmina",7,5248,"Si"
7022,"Nave",2,227,2,"bassa","Maschio",8,4878,"Si"
7023,"Nave",1,179,2,"media","Femmina",10,4828,"No"
7024,"Nave",3,273,3,"media","Femmina",6,5269,"Si"
7025,"Nave",1,153,2,"bassa","Femmina",7,4944,"Si"
7026,"Nave",1,112,6,"media","Maschio",9,5248,"Si"
7027,"Nave",3,114,4,"alta","Femmina",10,5865,"No"
7028,"Nave",4,214,2,"alta","Femmina",1,4117,"Si"
7029,"Nave",4,196,4,"bassa","Femmina",4,5031,"No"
7030,"Nave",1,159,2,"media","Femmina",5,4382,"No"
7031,"Nave",2,258,2,"bassa","Maschio",1,5862,"No"
7032,"Nave",5,125,3,"bassa","Maschio",10,4997,"No"
7033,"Nave",2,232,3,"media","Femmina",7,5219,"Si"
7034,"Nave",3,196,2,"alta","Maschio",10,5709,"Si"
7035,"Nave",2,257,3,"bassa","Maschio",3,5549,"Si"
7036,"Nave",1,219,4,"bassa","Maschio",6,5124,"No"
7037,"Nave",2,223,3,"media","Femmina",7,5977,"No"
7038,"Nave",1,166,2,"bassa","Femmina",10,4137,"No"
7039,"Nave",1,264,3,"alta","Femmina",5,4435,"Si"
7040,"Nave",3,182,3,"bassa","Femmina",5,5914,"No"
