"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"4866",0,"F","N","Y",0,135000,868797,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Accountants"
"4867",0,"F","N","Y",0,112500,1113133.5,"State servant","Higher education","Married","House / apartment","Core staff"
"4868",0,"F","N","N",0,81000,239850,"Pensioner","Higher education","Single / not married","House / apartment",""
"4869",0,"F","N","Y",0,63000,254700,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4870",0,"F","N","Y",0,67500,59301,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4871",0,"F","N","Y",0,112500,545040,"Working","Secondary / secondary special","Single / not married","House / apartment","High skill tech staff"
"4872",0,"F","Y","N",0,135000,650704.5,"Working","Higher education","Single / not married","Co-op apartment","Core staff"
"4873",0,"F","N","Y",0,157500,9e+05,"Working","Higher education","Married","House / apartment",""
"4874",0,"F","N","Y",0,90000,331632,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4875",0,"F","Y","N",0,157500,728460,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4876",0,"M","Y","Y",0,180000,632664,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"4877",0,"M","N","Y",0,90000,135000,"Working","Higher education","Single / not married","House / apartment","Laborers"
"4878",0,"F","N","Y",0,135000,509400,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4879",0,"M","Y","Y",0,540000,517419,"Commercial associate","Higher education","Civil marriage","House / apartment","Drivers"
"4880",0,"F","N","Y",0,157500,284400,"Pensioner","Higher education","Widow","House / apartment",""
"4881",0,"F","N","Y",0,135000,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4882",0,"F","N","N",0,67500,310671,"Working","Secondary / secondary special","Married","House / apartment",""
"4883",0,"F","Y","Y",1,135000,790830,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4884",0,"F","N","N",0,135000,319500,"Working","Secondary / secondary special","Civil marriage","House / apartment","Core staff"
"4885",0,"F","N","Y",2,247500,603000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4886",0,"F","N","Y",0,90000,117162,"Pensioner","Higher education","Married","House / apartment",""
"4887",0,"F","N","Y",0,157500,52128,"State servant","Higher education","Married","House / apartment","Core staff"
"4888",0,"M","N","Y",1,112500,355536,"Working","Secondary / secondary special","Married","House / apartment",""
"4889",0,"F","N","N",0,315000,528633,"Pensioner","Secondary / secondary special","Civil marriage","Municipal apartment",""
"4890",0,"M","N","N",0,81000,296280,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4891",0,"F","N","Y",0,112500,674842.5,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"4892",0,"F","N","Y",0,171000,948582,"Working","Secondary / secondary special","Widow","House / apartment","Core staff"
"4893",0,"F","N","Y",1,112500,323388,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4894",0,"F","Y","Y",3,67500,625536,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4895",0,"F","N","Y",0,112500,511249.5,"State servant","Secondary / secondary special","Married","House / apartment",""
"4896",0,"F","N","N",0,202500,284400,"Working","Secondary / secondary special","Married","House / apartment","Accountants"
"4897",0,"F","N","Y",0,94500,454500,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4898",0,"F","Y","Y",0,135000,1223010,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4899",0,"F","N","Y",0,103500,331920,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"4900",0,"M","N","Y",0,225000,814041,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4901",0,"F","N","N",0,135000,1314117,"Working","Higher education","Civil marriage","House / apartment","High skill tech staff"
"4902",0,"F","N","Y",0,135000,495351,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4903",0,"F","N","Y",0,157500,708552,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"4904",0,"F","N","N",0,135000,152820,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4905",0,"M","Y","Y",0,112500,562491,"Working","Secondary / secondary special","Separated","House / apartment","Security staff"
"4906",0,"F","Y","N",1,135000,346968,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4907",0,"F","N","Y",0,157500,285723,"Commercial associate","Higher education","Married","House / apartment","High skill tech staff"
"4908",0,"M","Y","Y",1,360000,699808.5,"Working","Higher education","Civil marriage","House / apartment","Managers"
"4909",0,"F","N","N",1,270000,1546020,"Commercial associate","Higher education","Single / not married","Municipal apartment","Managers"
"4910",0,"F","Y","Y",0,292500,695970,"State servant","Higher education","Married","House / apartment",""
"4911",0,"F","N","Y",0,90000,142632,"Working","Secondary / secondary special","Widow","House / apartment","Cleaning staff"
"4912",0,"M","Y","N",0,90018,1391418,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4913",0,"F","Y","N",0,202500,1125000,"State servant","Incomplete higher","Married","House / apartment","Accountants"
"4914",0,"F","N","N",1,135000,550980,"Working","Secondary / secondary special","Civil marriage","Municipal apartment","Laborers"
"4915",0,"M","N","Y",0,162000,151173,"Pensioner","Higher education","Married","House / apartment",""
"4916",0,"M","Y","N",1,135000,273024,"Working","Higher education","Civil marriage","With parents","Sales staff"
"4917",0,"F","N","Y",0,139500,285723,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4918",0,"M","Y","Y",1,225000,528687,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4919",0,"F","N","N",0,175500,1056447,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"4920",0,"F","N","Y",0,157500,527373,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4921",0,"F","N","Y",0,166500,364896,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4922",0,"F","N","Y",0,108000,327024,"Pensioner","Higher education","Single / not married","House / apartment",""
"4923",0,"F","N","N",0,135000,270000,"Working","Secondary / secondary special","Married","House / apartment","Accountants"
"4924",0,"F","N","N",0,225000,552555,"Pensioner","Higher education","Married","House / apartment",""
"4925",0,"M","Y","Y",1,292500,704844,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4926",0,"F","N","Y",0,112500,765000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4927",0,"M","Y","Y",1,180000,431280,"Working","Higher education","Separated","House / apartment","Managers"
"4928",0,"F","Y","Y",1,157500,1024740,"Working","Higher education","Single / not married","House / apartment","Core staff"
"4929",0,"F","N","Y",0,180000,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4930",0,"F","N","Y",0,52650,260568,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4931",0,"F","N","Y",0,90000,527373,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4932",0,"F","N","Y",1,157500,582804,"Working","Higher education","Married","House / apartment","Sales staff"
"4933",0,"F","N","Y",0,202500,9e+05,"Working","Higher education","Separated","House / apartment","Accountants"
"4934",0,"F","N","Y",3,121500,474048,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4935",0,"M","N","Y",0,247500,1462266,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4936",0,"F","N","Y",0,67500,339241.5,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4937",0,"M","Y","Y",0,202500,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4938",0,"F","Y","Y",3,180000,755190,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4939",0,"F","N","Y",0,157500,624289.5,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4940",0,"M","Y","N",2,112500,225000,"Working","Secondary / secondary special","Married","House / apartment",""
"4941",0,"F","N","N",0,270000,254700,"Pensioner","Incomplete higher","Married","House / apartment",""
"4942",0,"F","N","Y",0,90000,544068,"Pensioner","Higher education","Married","House / apartment",""
"4943",0,"F","N","N",0,112500,112068,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4944",0,"F","N","Y",0,112500,233208,"Commercial associate","Incomplete higher","Single / not married","House / apartment",""
"4945",0,"M","Y","Y",0,360000,790830,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4946",0,"F","N","N",0,225000,835605,"Working","Secondary / secondary special","Widow","House / apartment","Cleaning staff"
"4947",0,"F","N","Y",2,164700,398016,"Commercial associate","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"4948",0,"M","Y","Y",2,9e+05,1006920,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4949",0,"F","N","Y",0,90000,247500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4950",0,"F","N","Y",0,157500,1104997.5,"Pensioner","Higher education","Married","House / apartment",""
"4951",0,"F","N","Y",0,81000,348264,"Working","Higher education","Single / not married","House / apartment","Accountants"
"4952",0,"F","N","N",0,157500,450000,"Working","Secondary / secondary special","Married","House / apartment",""
"4953",0,"F","N","Y",0,180000,1649376,"Pensioner","Higher education","Single / not married","House / apartment",""
"4954",0,"F","N","Y",3,135000,135000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4955",0,"F","N","Y",0,157500,450000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4956",0,"F","N","N",0,180000,135000,"Working","Higher education","Married","House / apartment","Sales staff"
"4957",0,"F","Y","N",0,202500,2250000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"4958",0,"F","N","Y",2,202500,640080,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4959",0,"F","N","Y",0,135000,904500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4960",0,"M","N","Y",0,180000,450000,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4961",0,"F","N","Y",0,135000,724981.5,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"4962",0,"F","N","Y",4,270000,1231272,"Commercial associate","Secondary / secondary special","Married","House / apartment","Managers"
"4963",0,"F","Y","N",0,405000,1971072,"Working","Secondary / secondary special","Married","House / apartment",""
"4964",0,"F","N","N",0,292500,1113840,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"4965",0,"M","N","N",0,292500,1971072,"Commercial associate","Higher education","Married","House / apartment",""
"4966",0,"M","Y","N",0,315000,728460,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4967",0,"F","Y","N",0,292500,463500,"Working","Higher education","Married","House / apartment","High skill tech staff"
"4968",0,"F","N","N",0,202500,1467612,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4969",0,"F","Y","Y",0,157500,252000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4970",0,"F","N","Y",0,67500,495000,"Working","Higher education","Married","House / apartment","Laborers"
