"","gender","total_children","education","member_card","occupation","houseowner","avg_cars_at.home.approx.","avg..yearly_income","num_children_at_home","promotion_name","media_type","spesa_totale"
"5801","F",5,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2534.48855115223
"5802","F",0,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",1156.35058734692
"5803","M",5,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",969.534535396226
"5804","M",5,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",598.386396101328
"5805","M",1,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",870.992852034751
"5806","M",2,"High School Degree","Golden","Skilled Manual","N",2,"$30K - $50K",0,"Go For It","Bulk Mail",677.589843434162
"5807","F",3,"Bachelors Degree","Golden","Professional","Y",2,"$50K - $70K",3,"Go For It","Bulk Mail",1000.72337544102
"5808","M",5,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Go For It","Bulk Mail",668.550055071664
"5809","F",0,"Partial High School","Bronze","Management","Y",2,"$90K - $110K",0,"Go For It","Bulk Mail",1057.84552283994
"5810","F",1,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Go For It","Bulk Mail",769.76626904199
"5811","M",1,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",1,"Coupon Spectacular","In-Store Coupon",2043.46445111748
"5812","F",1,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Coupon Spectacular","In-Store Coupon",2521.57124026478
"5813","M",3,"Partial High School","Bronze","Professional","Y",2,"$90K - $110K",1,"Save-It Sale","In-Store Coupon",2248.98800711116
"5814","F",3,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",3,"Save-It Sale","In-Store Coupon",2753.89612823961
"5815","F",2,"High School Degree","Bronze","Manual","N",1,"$30K - $50K",0,"Green Light Special","In-Store Coupon",2763.00007345225
"5816","M",2,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",2,"Dollar Cutters","TV",1465.30229220922
"5817","M",0,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",0,"Green Light Special","In-Store Coupon",3058.99558501525
"5818","M",5,"High School Degree","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Mystery Sale","Bulk Mail",903.248352630063
"5819","F",3,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Coupon Spectacular","TV",1205.21006028971
"5820","M",2,"Graduate Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"Mystery Sale","Bulk Mail",730.266700260316
"5821","F",4,"High School Degree","Silver","Professional","Y",2,"$150K +",0,"Shelf Clearing Days","In-Store Coupon",2436.37670975789
"5822","M",2,"Bachelors Degree","Bronze","Professional","Y",1,"$50K - $70K",2,"Coupon Spectacular","TV",1306.27861237483
"5823","M",2,"Partial High School","Golden","Skilled Manual","Y",2,"$30K - $50K",0,"Green Light Special","In-Store Coupon",2344.1121779582
"5824","M",2,"Partial High School","Bronze","Professional","Y",3,"$110K - $130K",0,"Mystery Sale","Bulk Mail",1112.62067293023
"5825","F",1,"Partial College","Silver","Clerical","Y",2,"$30K - $50K",1,"Dollar Cutters","TV",1784.08243043872
"5826","F",1,"Partial College","Bronze","Management","N",1,"$30K - $50K",0,"Mystery Sale","Bulk Mail",981.48093251566
"5827","M",1,"Bachelors Degree","Bronze","Management","N",4,"$50K - $70K",0,"Mystery Sale","Bulk Mail",837.987680141548
"5828","F",1,"Bachelors Degree","Bronze","Management","N",1,"$50K - $70K",0,"Dollar Cutters","TV",1269.89530276318
"5829","M",5,"High School Degree","Silver","Skilled Manual","Y",2,"$30K - $50K",0,"Weekend Markdown","TV",1367.86374808025
"5830","F",2,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Weekend Markdown","TV",1679.14610190691
"5831","M",4,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",4,"Weekend Markdown","TV",1515.1014761159
"5832","F",4,"Bachelors Degree","Golden","Management","Y",2,"$70K - $90K",3,"Weekend Markdown","TV",1661.08964108541
"5833","F",2,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",2,"Weekend Markdown","TV",1004.30871697921
"5834","F",4,"High School Degree","Bronze","Professional","Y",3,"$130K - $150K",3,"Super Duper Savers","TV",1600.77583751731
"5835","M",1,"Bachelors Degree","Silver","Management","Y",3,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",758.468199025448
"5836","F",4,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",1138.06427437884
"5837","M",2,"Bachelors Degree","Bronze","Management","N",2,"$70K - $90K",2,"Shelf Clearing Days","TV",914.856061402852
"5838","F",3,"Bachelors Degree","Bronze","Management","N",1,"$50K - $70K",0,"Shelf Clearing Days","TV",919.460432521459
"5839","F",1,"Bachelors Degree","Silver","Professional","Y",4,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",860.993916558416
"5840","M",5,"Graduate Degree","Bronze","Professional","Y",4,"$110K - $130K",0,"Dollar Cutters","Bulk Mail",890.971853997631
"5841","M",4,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Dimes Off","In-Store Coupon",2202.82687744003
"5842","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",1,"You Save Days","In-Store Coupon",2341.94395568657
"5843","M",2,"Bachelors Degree","Silver","Professional","Y",1,"$50K - $70K",2,"I Cant Believe It Sale","TV",810.108015060097
"5844","M",1,"Bachelors Degree","Silver","Professional","Y",3,"$70K - $90K",1,"Savings Galore","In-Store Coupon",2438.84420028299
"5845","F",4,"Bachelors Degree","Golden","Professional","Y",2,"$50K - $70K",4,"Shelf Clearing Days","In-Store Coupon",2151.25902564981
"5846","M",0,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Cash Register Lottery","In-Store Coupon",2582.50923133051
"5847","F",1,"Bachelors Degree","Golden","Professional","Y",3,"$130K - $150K",1,"Cash Register Lottery","In-Store Coupon",1627.80532715034
"5848","M",0,"Bachelors Degree","Bronze","Professional","N",1,"$70K - $90K",0,"Cash Register Lottery","In-Store Coupon",3090.28563924424
"5849","M",3,"Bachelors Degree","Bronze","Professional","Y",3,"$90K - $110K",1,"Double Down Sale","TV",1446.26533394205
"5850","M",5,"High School Degree","Bronze","Skilled Manual","N",4,"$30K - $50K",0,"Free For All","In-Store Coupon",2354.44588992224
"5851","M",4,"High School Degree","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Double Down Sale","TV",1505.85011663079
"5852","M",2,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",2,"Weekend Markdown","In-Store Coupon",3411.18179205176
"5853","M",2,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",2,"Weekend Markdown","In-Store Coupon",2439.73220138267
"5854","F",1,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Weekend Markdown","In-Store Coupon",2227.93636879264
"5855","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Double Down Sale","TV",1737.66456871006
"5856","M",5,"Partial College","Bronze","Management","Y",3,"$30K - $50K",3,"Double Down Sale","TV",1964.07350718598
"5857","M",0,"High School Degree","Bronze","Professional","Y",3,"$110K - $130K",0,"Double Down Sale","TV",1019.02797877466
"5858","M",1,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Unbeatable Price Savers","Bulk Mail",892.636683358097
"5859","M",3,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",898.265504217568
"5860","F",1,"High School Degree","Golden","Skilled Manual","Y",2,"$30K - $50K",0,"Pick Your Savings","In-Store Coupon",2205.88866973255
"5861","F",1,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",0,"Sales Galore","Bulk Mail",1120.20943853258
"5862","F",1,"Partial High School","Bronze","Manual","Y",2,"$50K - $70K",0,"Super Savers","In-Store Coupon",1892.12313075579
"5863","F",5,"High School Degree","Bronze","Manual","Y",4,"$30K - $50K",0,"Big Time Savings","In-Store Coupon",2671.82492451123
"5864","F",4,"Bachelors Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"Tip Top Savings","Bulk Mail",657.150142762718
"5865","F",3,"Partial College","Golden","Professional","Y",3,"$30K - $50K",3,"Tip Top Savings","Bulk Mail",1091.49348111137
"5866","M",3,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",3,"Sales Days","Bulk Mail",918.112662470454
"5867","F",4,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Big Time Discounts","In-Store Coupon",2154.32695275798
"5868","F",0,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"One Day Sale","In-Store Coupon",2583.63652124951
"5869","M",3,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"One Day Sale","In-Store Coupon",3074.22484453731
"5870","F",4,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",3,"Tip Top Savings","Bulk Mail",930.546793333828
"5871","F",4,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",3,"Tip Top Savings","Bulk Mail",681.131705022912
"5872","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Sales Days","Bulk Mail",775.57378618177
"5873","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Two for One","Bulk Mail",1107.01476316828
"5874","M",1,"Bachelors Degree","Bronze","Professional","Y",4,"$110K - $130K",1,"One Day Sale","In-Store Coupon",2939.86356362597
"5875","F",0,"High School Degree","Bronze","Management","N",3,"$130K - $150K",0,"One Day Sale","In-Store Coupon",2559.99560421388
"5876","M",2,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",1,"Sales Days","Bulk Mail",726.664173826678
"5877","M",2,"Partial High School","Bronze","Manual","N",3,"$30K - $50K",0,"Big Time Discounts","In-Store Coupon",2830.75861794538
"5878","F",4,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Sales Days","Bulk Mail",886.134818036655
"5879","M",4,"Bachelors Degree","Bronze","Professional","Y",3,"$130K - $150K",0,"Price Destroyers","TV",1234.35670569266
"5880","F",1,"High School Degree","Silver","Management","Y",4,"$150K +",0,"Price Destroyers","TV",1284.27264486912
"5881","F",2,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Sale Winners","In-Store Coupon",3494.95271524735
"5882","F",4,"High School Degree","Golden","Professional","Y",4,"$90K - $110K",4,"You Save Days","Bulk Mail",832.671586850496
"5883","F",2,"Bachelors Degree","Bronze","Professional","Y",1,"$50K - $70K",2,"You Save Days","Bulk Mail",801.064100107535
"5884","M",2,"Bachelors Degree","Bronze","Professional","Y",3,"$90K - $110K",2,"Price Destroyers","TV",926.360904326182
"5885","M",0,"High School Degree","Silver","Skilled Manual","Y",3,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",674.698824355917
"5886","F",1,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"You Save Days","Bulk Mail",605.961179249687
"5887","F",1,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",1,"Sales Galore","Bulk Mail",952.919816297749
"5888","M",1,"Partial High School","Bronze","Manual","N",3,"$50K - $70K",0,"Sales Galore","Bulk Mail",727.881987231194
"5889","M",1,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",1,"You Save Days","Bulk Mail",677.917605413332
"5890","M",5,"Partial High School","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Sales Galore","TV",1187.03534788156
"5891","M",2,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Sales Galore","Bulk Mail",715.085798217218
"5892","M",1,"Partial College","Bronze","Management","Y",4,"$30K - $50K",0,"Sales Galore","Bulk Mail",733.157607262578
"5893","M",2,"Bachelors Degree","Silver","Professional","N",3,"$50K - $70K",0,"Sales Galore","Bulk Mail",607.665718436623
"5894","M",2,"Bachelors Degree","Silver","Professional","N",3,"$50K - $70K",0,"Sales Galore","Bulk Mail",873.309407103942
"5895","F",1,"Bachelors Degree","Bronze","Management","Y",2,"$50K - $70K",0,"Sales Galore","Bulk Mail",678.281055474244
"5896","M",1,"Bachelors Degree","Bronze","Professional","Y",3,"$130K - $150K",0,"Shelf Emptiers","Bulk Mail",1158.94193999349
"5897","F",5,"Bachelors Degree","Bronze","Management","Y",3,"$50K - $70K",2,"Sales Galore","TV",1678.71504605877
"5898","M",4,"Bachelors Degree","Golden","Professional","N",3,"$50K - $70K",0,"High Roller Savings","TV",1116.0512149083
"5899","F",2,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",2,"You Save Days","TV",1693.38044240289
"5900","F",4,"Partial High School","Silver","Manual","Y",3,"$30K - $50K",4,"Sale Winners","Bulk Mail",923.451704034313
"5901","M",4,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Three for One","In-Store Coupon",2499.76897423656
"5902","M",4,"Partial College","Bronze","Skilled Manual","N",2,"$30K - $50K",1,"Three for One","In-Store Coupon",2820.69486447083
"5903","F",2,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",1,"Super Savers","TV",753.964503569355
"5904","F",3,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Price Savers","TV",1261.66150161278
"5905","F",4,"Bachelors Degree","Silver","Professional","Y",2,"$70K - $90K",2,"Super Savers","TV",1461.33833625119
"5906","M",2,"Bachelors Degree","Bronze","Management","N",2,"$50K - $70K",2,"Price Savers","TV",1027.73294113477
"5907","F",2,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",1,"Shelf Clearing Days","Bulk Mail",880.7089733508
"5908","F",3,"Bachelors Degree","Bronze","Professional","Y",4,"$50K - $70K",0,"Wallet Savers","TV",1582.82288687305
"5909","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Three for One","In-Store Coupon",2439.67155516089
"5910","M",4,"High School Degree","Golden","Skilled Manual","Y",3,"$30K - $50K",4,"Super Savers","TV",1385.77891693395
"5911","M",0,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Sale Winners","In-Store Coupon",2616.63118696231
"5912","F",0,"Bachelors Degree","Bronze","Management","Y",3,"$70K - $90K",0,"One Day Sale","TV",425.100523383842
"5913","M",1,"Graduate Degree","Silver","Professional","Y",3,"$110K - $130K",1,"One Day Sale","TV",1481.37130957127
"5914","F",5,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",1,"Sale Winners","In-Store Coupon",2784.33870633651
"5915","F",4,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Money Savers","TV",874.640105905022
"5916","F",4,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Sale Winners","In-Store Coupon",1645.27324520541
"5917","M",0,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"One Day Sale","TV",1034.1348824471
"5918","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"One Day Sale","TV",935.455970335479
"5919","F",2,"Partial High School","Bronze","Professional","Y",4,"$130K - $150K",1,"Sale Winners","In-Store Coupon",2818.65854558119
"5920","F",1,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Sale Winners","In-Store Coupon",2282.12587931576
"5921","M",1,"Bachelors Degree","Bronze","Professional","N",1,"$110K - $130K",0,"Money Savers","TV",881.746803025224
"5922","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Sale Winners","In-Store Coupon",2520.83820902218
"5923","F",4,"High School Degree","Golden","Skilled Manual","N",3,"$30K - $50K",3,"Money Savers","TV",1253.07607180739
"5924","F",0,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",771.567517511445
"5925","F",3,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",801.462155845498
"5926","M",5,"High School Degree","Bronze","Skilled Manual","N",4,"$30K - $50K",0,"Go For It","Bulk Mail",905.012327114489
"5927","M",5,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",0,"Go For It","Bulk Mail",779.264593475405
"5928","F",2,"High School Degree","Bronze","Manual","Y",3,"$50K - $70K",1,"Coupon Spectacular","In-Store Coupon",2841.91737623898
"5929","F",5,"High School Degree","Normal","Professional","Y",3,"$70K - $90K",5,"Save-It Sale","In-Store Coupon",3140.95744108897
"5930","M",2,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Save-It Sale","In-Store Coupon",2287.64517570977
"5931","F",0,"Bachelors Degree","Silver","Management","Y",3,"$150K +",0,"Green Light Special","In-Store Coupon",3373.52580256194
"5932","M",4,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Mystery Sale","Bulk Mail",655.6922854484
"5933","F",4,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Shelf Clearing Days","In-Store Coupon",3335.21287060034
"5934","M",0,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Shelf Clearing Days","In-Store Coupon",1883.53096606934
"5935","M",2,"Partial High School","Bronze","Professional","Y",3,"$110K - $130K",0,"Mystery Sale","Bulk Mail",919.200369701942
"5936","M",0,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",0,"Dollar Cutters","TV",254.531177173195
"5937","F",4,"Graduate Degree","Silver","Management","Y",4,"$70K - $90K",4,"Dollar Cutters","TV",1358.42102731102
"5938","F",0,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Weekend Markdown","TV",1213.51241258658
"5939","M",3,"Partial College","Bronze","Management","N",2,"$30K - $50K",0,"Weekend Markdown","TV",1643.04619520402
"5940","F",2,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Weekend Markdown","TV",1262.27694968739
"5941","F",3,"Partial High School","Bronze","Management","Y",3,"$70K - $90K",0,"Weekend Markdown","TV",1500.05804343588
"5942","F",2,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",2,"Weekend Markdown","TV",1704.94562271702
"5943","F",3,"Partial High School","Bronze","Professional","Y",4,"$130K - $150K",1,"Weekend Markdown","TV",1013.94546669015
"5944","F",4,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",1,"Dollar Cutters","Bulk Mail",1075.6980673007
"5945","F",1,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",1,"Super Duper Savers","TV",1365.37852547913
